Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure 3 (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV4 (V),Latest: FlowV2 (V),Latest: Potential (V),Latest: FlowV3 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),,,Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
54.16666667,9.073213205,4.018841445,24.3768098,912.0016907,9.010822338,8.478126405,9.305822633,2.106552124,2.089080811,2.071075439,2.156829834,54.16666667,0.416666667,0,,8.890366834,224,,,,,0,8.827975967,,,,8.295280033,9.122976261,,,,,,,,
54.18333333,9.067787912,4.093041148,24.35795299,912.0357422,9.010822338,8.478126405,9.305822633,2.106704712,2.088928223,2.071228027,2.156982422,54.18333333,0.418333333,0,,8.881504017,225,,,,,0,8.824538443,,,,8.29184251,9.119538737,,,,,,,,
54.2,9.067109751,3.999364023,24.36085407,912.0016907,9.010822338,8.477448243,9.306161713,2.106628418,2.089080811,2.070999146,2.156829834,54.2,0.42,0,,8.885098593,224,,,,,0,8.82881118,,,,8.295437085,9.124150555,,,,,,,,
54.21666667,9.067787912,3.926091815,24.35070024,912.0357422,9.010822338,8.477787324,9.305822633,2.106552124,2.089004517,2.071304321,2.15675354,54.21666667,0.421666667,0,,8.88907951,224,,,,,0,8.832113936,,,,8.299078922,9.12711423,,,,,,,,
54.23333333,9.067448832,4.198775726,24.35940353,912.0016907,9.005397046,8.477787324,9.305822633,2.106552124,2.089080811,2.071228027,2.156982422,54.23333333,0.423333333,0,,8.876357575,225,,,,,0,8.814305789,,,,8.286696068,9.114731376,,,,,,,,
54.25,9.072874124,3.927019312,24.35360135,912.0187164,9.005397046,8.477787324,9.305822633,2.106552124,2.089004517,2.071151733,2.156906128,54.25,0.425,0,,8.894132613,224,,,,,0,8.826655534,,,,8.299045813,9.127081121,,,,,,,,
54.26666667,9.073552286,4.095823637,24.35070024,912.0357422,8.99861543,8.477787324,9.305822633,2.106704712,2.089080811,2.071075439,2.156982422,54.26666667,0.426666667,0,,8.887118007,224,,,,,0,8.81218115,,,,8.291353045,9.119388353,,,,,,,,
54.28333333,9.074908609,4.006783993,24.34199685,912.0357422,8.998954511,8.477448243,9.306500794,2.106552124,2.088928223,2.071228027,2.156829834,54.28333333,0.428333333,0,,8.892499356,225,,,,,0,8.816545257,,,,8.29503899,9.124091541,,,,,,,,
54.3,9.074230448,4.179298304,24.34924969,911.9846649,8.999632672,8.477787324,9.306161713,2.106628418,2.089004517,2.071380615,2.15675354,54.3,0.43,0,,8.883991709,224,,,,,0,8.809393933,,,,8.287548585,9.115922975,,,,,,,,
54.31666667,9.078638498,3.848182127,24.35795299,912.0357422,8.999293591,8.478804567,9.306500794,2.106628418,2.088928223,2.071151733,2.156906128,54.31666667,0.431666667,0,,8.903498711,224,,,,,0,8.824153804,,,,8.303664779,9.131361007,,,,,,,,
54.33333333,9.07965574,3.954844201,24.3390957,912.0187164,8.993868299,8.477448243,9.305483552,2.106628418,2.089004517,2.071228027,2.156906128,54.33333333,0.433333333,0,,8.89960187,225,,,,,0,8.813814428,,,,8.297394373,9.125429682,,,,,,,,
54.35,9.074230448,4.078201208,24.33619454,912.0187164,8.993868299,8.477787324,9.310230683,2.106552124,2.089004517,2.071075439,2.156906128,54.35,0.435,0,,8.888550981,224,,,,,0,8.808188832,,,,8.292107858,9.124551216,,,,,,,,
54.36666667,9.078977579,3.900121919,24.33329336,912.0357422,8.993529218,8.477448243,9.316673218,2.106628418,2.089080811,2.071228027,2.156829834,54.36666667,0.436666667,0,,8.901396959,224,,,,,0,8.815948598,,,,8.299867623,9.139092598,,,,,,,,
54.38333333,9.079994821,4.087476171,24.34344743,912.0187164,8.993529218,8.477787324,9.315995057,2.106628418,2.088928223,2.071151733,2.156982422,54.38333333,0.438333333,0,,8.893916792,225,,,,,0,8.807451188,,,,8.291709295,9.129917027,,,,,,,,
54.4,9.07524769,3.911251875,24.33184277,912.0357422,8.993868299,8.478126405,9.315995057,2.10647583,2.089004517,2.071151733,2.156829834,54.4,0.44,0,,8.897155757,224,,,,,0,8.815776366,,,,8.300034472,9.137903124,,,,,,,,
54.41666667,9.07524769,3.959481682,24.3390957,912.0187164,8.999293591,8.477787324,9.315995057,2.106628418,2.089080811,2.071228027,2.156906128,54.41666667,0.441666667,0,,8.894982687,224,,,,,0,8.819028588,,,,8.297522321,9.135730054,,,,,,,,
54.43333333,9.074908609,3.975249119,24.3521508,912.0016907,8.999971753,8.477787324,9.315655976,2.106704712,2.089080811,2.071075439,2.157058716,54.43333333,0.443333333,0,,8.893967268,225,,,,,0,8.819030412,,,,8.296845983,9.134714635,,,,,,,,
54.45,9.074908609,4.002146512,24.34199685,912.0016907,8.999293591,8.477448243,9.315316895,2.106628418,2.089004517,2.071228027,2.156829834,54.45,0.445,0,,8.892710478,224,,,,,0,8.81709546,,,,8.295250112,9.133118763,,,,,,,,
54.46666667,9.07524769,3.984524082,24.34924969,912.0527679,8.999632672,8.477787324,9.315655976,2.106552124,2.089080811,2.071151733,2.156829834,54.46666667,0.446666667,0,,8.893874938,224,,,,,0,8.81825992,,,,8.296414572,9.134283223,,,,,,,,
54.48333333,9.075925852,3.737810068,24.34054628,912.0357422,8.998276349,8.477787324,9.315995057,2.106552124,2.089004517,2.071228027,2.156829834,54.48333333,0.448333333,0,,8.905757325,225,,,,,0,8.828107823,,,,8.307618798,9.14582653,,,,,,,,
54.5,9.075586771,4.303582807,24.34779912,912.0187164,9.006075207,8.478126405,9.310908845,2.106552124,2.089080811,2.071151733,2.156906128,54.5,0.45,0,,8.879685696,224,,,,,0,8.810174132,,,,8.28222533,9.11500777,,,,,,,,
54.51666667,9.080333902,3.760069979,24.34199685,912.0357422,9.0115005,8.478465486,9.316673218,2.106704712,2.089004517,2.071151733,2.156829834,54.51666667,0.451666667,0,,8.909156329,224,,,,,0,8.840322927,,,,8.307287913,9.145495646,,,,,,,,
54.53333333,9.079994821,4.532674392,24.33764512,912.0527679,9.01556947,8.478126405,9.311247925,2.106704712,2.089157104,2.071228027,2.156906128,54.53333333,0.453333333,0,,8.873628568,225,,,,,0,8.809203217,,,,8.271760152,9.104881673,,,,,,,,
54.55,9.076604013,3.941859252,24.33764512,912.0697937,9.01556947,8.478804567,9.311247925,2.106399536,2.089004517,2.071075439,2.156982422,54.55,0.455,0,,8.897136738,224,,,,,0,8.836102194,,,,8.299337291,9.13178065,,,,,,,,
54.56666667,9.075586771,4.462184673,24.34779912,912.0357422,9.01556947,8.478126405,9.310908845,2.106399536,2.089004517,2.071151733,2.156829834,54.56666667,0.456666667,0,,8.872466066,224,,,,,0,8.812448765,,,,8.2750057,9.107788139,,,,,,,,
54.58333333,9.076264932,3.846327134,24.33764512,912.0187164,9.025402813,8.479143647,9.310908845,2.106781006,2.088928223,2.071075439,2.156906128,54.58333333,0.458333333,0,,8.901147099,225,,,,,0,8.85028498,,,,8.304025814,9.135791011,,,,,,,,
54.6,9.075586771,4.386129977,24.34054628,912.0527679,9.020316601,8.478465486,9.31735138,2.106552124,2.089233398,2.071228027,2.156829834,54.6,0.46,0,,8.875902661,224,,,,,0,8.820632491,,,,8.278781376,9.11766727,,,,,,,,
54.61666667,9.076943094,3.906614393,24.34199685,912.0527679,9.020994762,8.477787324,9.311587006,2.106704712,2.088928223,2.071151733,2.156906128,54.61666667,0.461666667,0,,8.899094072,224,,,,,0,8.84314574,,,,8.299938302,9.133737984,,,,,,,,
54.63333333,9.075586771,4.09767863,24.34344743,912.0016907,9.01556947,8.478465486,9.310908845,2.106628418,2.089157104,2.071151733,2.156982422,54.63333333,0.463333333,0,,8.889044285,225,,,,,0,8.829026984,,,,8.291923,9.124366359,,,,,,,,
54.65,9.076604013,3.810154779,24.34634856,912.0357422,9.01556947,8.478465486,9.315655976,2.106628418,2.089157104,2.071380615,2.156906128,54.65,0.465,0,,8.903159589,224,,,,,0,8.842125046,,,,8.305021062,9.142211552,,,,,,,,
54.66666667,9.076604013,3.611670572,24.32894158,912.0357422,9.015230389,8.477109163,9.315995057,2.10647583,2.088928223,2.071075439,2.156906128,54.66666667,0.466666667,0,,8.912144594,224,,,,,0,8.85077097,,,,8.312649744,9.151535637,,,,,,,,
54.68333333,9.070161478,4.130141,24.35070024,912.0187164,9.01590855,8.477448243,9.316334137,2.106628418,2.089080811,2.071151733,2.156982422,54.68333333,0.468333333,0,,8.882165136,225,,,,,0,8.827912208,,,,8.289451901,9.128337795,,,,,,,,
54.7,9.070161478,3.783257386,24.34054628,912.0357422,9.011839581,8.477448243,9.315316895,2.10647583,2.089080811,2.071228027,2.156829834,54.7,0.47,0,,8.897923905,224,,,,,0,8.839602008,,,,8.305210671,9.143079322,,,,,,,,
54.71666667,9.069822397,3.96504666,24.33474395,912.0357422,9.012517742,8.477787324,9.315655976,2.106781006,2.089004517,2.071075439,2.156906128,54.71666667,0.471666667,0,,8.889290224,224,,,,,0,8.831985569,,,,8.297255151,9.135123803,,,,,,,,
54.73333333,9.077282175,3.799024823,24.344898,912.0527679,9.0115005,8.477787324,9.316673218,2.106552124,2.088851929,2.071151733,2.156982422,54.73333333,0.473333333,0,,8.904339996,225,,,,,0,8.838558322,,,,8.304845146,9.14373104,,,,,,,,
54.75,9.076264932,4.050376319,24.33764512,912.0697937,9.005736126,8.477787324,9.316673218,2.106704712,2.089004517,2.070999146,2.15675354,54.75,0.475,0,,8.891857029,224,,,,,0,8.821328223,,,,8.29337942,9.132265314,,,,,,,,
54.76666667,9.076943094,3.800879816,24.34924969,912.0357422,9.011161419,8.479143647,9.315655976,2.106628418,2.089004517,2.071151733,2.156906128,54.76666667,0.476666667,0,,8.9039297,224,,,,,0,8.838148026,,,,8.306130254,9.142642582,,,,,,,,
54.78333333,9.076604013,4.260917978,24.344898,912.0868195,9.011161419,8.477109163,9.316334137,2.106552124,2.089233398,2.071228027,2.156829834,54.78333333,0.478333333,0,,8.882635174,225,,,,,0,8.81719258,,,,8.283140323,9.122365298,,,,,,,,
54.8,9.076943094,4.591106658,24.34344743,912.0527679,9.011161419,8.477448243,9.316334137,2.106552124,2.089080811,2.071228027,2.156906128,54.8,0.48,0,,8.867937819,224,,,,,0,8.802156145,,,,8.268442969,9.107328863,,,,,,,,
54.81666667,9.077621256,4.425084822,24.3550519,912.0527679,9.0115005,8.478126405,9.315995057,2.106628418,2.089004517,2.071151733,2.156982422,54.81666667,0.481666667,0,,8.876215014,224,,,,,0,8.810094258,,,,8.276720163,9.114588815,,,,,,,,
54.83333333,9.076943094,4.173733326,24.35360135,912.0697937,9.005736126,8.478465486,9.31735138,2.106628418,2.089157104,2.071304321,2.156829834,54.83333333,0.483333333,0,,8.886972191,225,,,,,0,8.815765224,,,,8.288494583,9.127380477,,,,,,,,
54.85,9.077960336,4.126431015,24.36085407,912.0697937,9.006075207,8.477448243,9.323793915,2.106628418,2.089004517,2.071151733,2.156906128,54.85,0.485,0,,8.890166356,224,,,,,0,8.818281227,,,,8.289654263,9.135999934,,,,,,,,
54.86666667,9.077621256,4.011421474,24.36375514,912.0868195,9.006753369,8.477448243,9.324472076,2.106399536,2.089157104,2.071304321,2.156906128,54.86666667,0.486666667,0,,8.89507066,224,,,,,0,8.824202773,,,,8.294897647,9.14192148,,,,,,,,
54.88333333,9.077621256,4.2052682,24.36665619,912.0527679,9.005736126,8.478126405,9.324472076,2.10647583,2.089080811,2.071151733,2.156906128,54.88333333,0.488333333,0,,8.886258884,225,,,,,0,8.814373755,,,,8.286764033,9.133109705,,,,,,,,
54.9,9.081690225,4.755273502,24.36955724,912.0357422,8.998954511,8.477448243,9.324472076,2.10647583,2.088928223,2.071228027,2.156829834,54.9,0.49,0,,8.865310664,224,,,,,0,8.782574949,,,,8.261068682,9.108092515,,,,,,,,
54.91666667,9.082368387,4.477024614,24.36665619,912.0527679,9.005736126,8.477448243,9.324132996,2.106552124,2.089004517,2.071228027,2.156906128,54.91666667,0.491666667,0,,8.878639633,224,,,,,0,8.802007373,,,,8.27371949,9.120404242,,,,,,,,
54.93333333,9.081690225,4.035536378,24.37390878,912.0697937,9.0115005,8.477787324,9.324472076,2.106704712,2.088928223,2.071228027,2.156982422,54.93333333,0.493333333,0,,8.898074935,225,,,,,0,8.82788521,,,,8.294172034,9.140856787,,,,,,,,
54.95,9.082029306,4.201558215,24.37826031,912.0868195,9.0115005,8.478126405,9.324472076,2.106628418,2.089157104,2.071228027,2.156906128,54.95,0.495,0,,8.890874681,224,,,,,0,8.820345875,,,,8.28697178,9.133317451,,,,,,,,
54.96666667,9.082707468,3.919599341,24.3826118,912.0697937,9.0115005,8.477787324,9.324472076,2.10647583,2.089080811,2.071151733,2.156982422,54.96666667,0.496666667,0,,8.904394487,224,,,,,0,8.83318752,,,,8.299474344,9.146159096,,,,,,,,
54.98333333,9.082368387,3.844472142,24.37971081,912.0527679,9.011161419,8.477787324,9.324472076,2.106552124,2.089157104,2.071304321,2.15675354,54.98333333,0.498333333,0,,8.907464245,225,,,,,0,8.836257277,,,,8.302883182,9.149567934,,,,,,,,
55,9.082368387,4.002146512,24.3768098,912.0357422,9.011161419,8.477448243,9.324811157,2.106781006,2.089004517,2.071151733,2.156829834,55,0.5,,,8.900281589,224,,,,,0,8.829074622,,,,8.295361446,9.14272436,,,,,,,,
55.01666667,9.081351144,3.985451578,24.36955724,912.0527679,9.011161419,8.478126405,9.323115753,2.106552124,2.089004517,2.071075439,2.156829834,55.01666667,0.501666667,1,,8.900000847,224,,,,,0,8.829811122,,,,8.296776108,9.141765456,,,,,,,,
55.03333333,9.074908609,4.013276467,24.38551279,912.0187164,9.011161419,8.477787324,9.323793915,2.106704712,2.089004517,2.071151733,2.156906128,55.03333333,0.503333333,1,,8.892343294,225,,,,,0,8.828596104,,,,8.295222009,9.1412286,,,,,,,,
55.05,9.07524769,4.827618213,24.36955724,912.0357422,9.005736126,8.478465486,9.324132996,2.106552124,2.089004517,2.071228027,2.156906128,55.05,0.505,1,,8.855576222,224,,,,,0,8.786064659,,,,8.258794018,9.104461528,,,,,,,,
55.06666667,9.075925852,4.17280583,24.36375514,912.0697937,9.006075207,8.477787324,9.324811157,2.106628418,2.089004517,2.071075439,2.156906128,55.06666667,0.506666667,1,,8.886031024,224,,,,,0,8.816180379,,,,8.287892496,9.134916329,,,,,,,,
55.08333333,9.080333902,4.601309117,24.37826031,912.120871,9.006414288,8.477448243,9.315655976,2.106552124,2.088928223,2.071151733,2.156982422,55.08333333,0.508333333,1,,8.870992159,225,,,,,0,8.797072545,,,,8.268106501,9.106314233,,,,,,,,
55.1,9.080672983,4.1551834,24.37535929,912.0868195,9.006075207,8.479143647,9.315995057,2.106628418,2.089080811,2.071151733,2.156906128,55.1,0.51,1,,8.891618612,224,,,,,0,8.817020837,,,,8.290089277,9.126940686,,,,,,,,
55.11666667,9.079994821,4.112518571,24.37535929,912.0697937,9.0115005,8.479821809,9.316334137,2.106628418,2.089080811,2.071151733,2.157058716,55.11666667,0.511666667,1,,8.892881634,224,,,,,0,8.824387313,,,,8.292708622,9.12922095,,,,,,,,
55.13333333,9.080672983,3.830559697,24.37826031,912.0697937,9.010822338,8.478804567,9.316334137,2.106628418,2.089080811,2.071151733,2.156829834,55.13333333,0.513333333,1,,8.906397353,225,,,,,0,8.836546709,,,,8.304528937,9.142058508,,,,,,,,
55.15,9.080333902,4.428794807,24.3768098,912.0868195,9.0115005,8.478804567,9.316334137,2.106552124,2.089004517,2.071151733,2.156829834,55.15,0.515,1,,8.878835766,224,,,,,0,8.810002364,,,,8.27730643,9.114836001,,,,,,,,
55.16666667,9.080333902,4.005856497,24.39131472,912.1038452,9.015230389,8.479143647,9.316673218,2.106628418,2.089233398,2.071228027,2.156906128,55.16666667,0.516666667,1,,8.898124656,224,,,,,0,8.833021143,,,,8.296934402,9.134463972,,,,,,,,
55.18333333,9.076604013,4.196920733,24.38696327,912.0868195,9.01556947,8.478804567,9.317012299,2.106552124,2.089080811,2.071228027,2.156982422,55.18333333,0.518333333,1,,8.885689513,225,,,,,0,8.824654969,,,,8.287890066,9.126097798,,,,,,,,
55.2,9.076943094,3.860239579,24.39421567,912.0527679,9.015230389,8.478804567,9.315995057,2.106399536,2.089004517,2.071151733,2.156982422,55.2,0.52,1,,8.901366264,224,,,,,0,8.839653559,,,,8.303227737,9.140418227,,,,,,,,
55.21666667,9.069822397,3.956699193,24.40436891,912.0697937,9.015230389,8.479482728,9.316673218,2.106399536,2.089004517,2.071075439,2.156906128,55.21666667,0.521666667,1,,8.889890264,224,,,,,0,8.835298255,,,,8.299550595,9.136741084,,,,,,,,
55.23333333,9.069822397,3.622800527,24.42032374,912.0868195,9.015230389,8.478804567,9.316673218,2.106552124,2.089004517,2.071075439,2.156829834,55.23333333,0.523333333,1,,8.905120418,225,,,,,0,8.850528409,,,,8.314102587,9.151971238,,,,,,,,
55.25,9.070500559,3.946496734,24.41017071,912.1378967,9.015230389,8.479821809,9.316673218,2.106628418,2.088928223,2.071151733,2.156906128,55.25,0.525,1,,8.891050617,224,,,,,0,8.835780447,,,,8.300371867,9.137223276,,,,,,,,
55.26666667,9.070161478,4.365725059,24.41597245,912.1038452,9.0115005,8.480499971,9.317012299,2.106628418,2.089004517,2.071151733,2.156906128,55.26666667,0.526666667,1,,8.871669094,224,,,,,0,8.813008116,,,,8.282007586,9.118519914,,,,,,,,
55.28333333,9.075925852,4.309147785,24.41452202,912.0868195,9.01590855,8.479143647,9.324472076,2.106628418,2.089004517,2.071380615,2.156906128,55.28333333,0.528333333,1,,8.88000084,225,,,,,0,8.819983539,,,,8.283218636,9.128547065,,,,,,,,
55.3,9.076943094,3.906614393,24.42032374,912.0868195,9.01556947,8.479482728,9.324472076,2.106781006,2.088851929,2.071151733,2.156906128,55.3,0.53,1,,8.899338194,224,,,,,0,8.83796457,,,,8.301877829,9.146867177,,,,,,,,
55.31666667,9.081351144,4.027188911,24.41742289,912.0868195,9.010822338,8.479482728,9.324132996,2.106552124,2.089004517,2.071151733,2.156906128,55.31666667,0.531666667,1,,8.898255318,224,,,,,0,8.827726512,,,,8.296386902,9.141037169,,,,,,,,
55.33333333,9.081012064,4.291525355,24.42757582,912.0697937,9.011161419,8.478804567,9.323454834,2.106552124,2.089157104,2.070999146,2.156906128,55.33333333,0.533333333,1,,8.885932857,225,,,,,0,8.816082213,,,,8.28372536,9.128375627,,,,,,,,
55.35,9.080333902,4.102316111,24.41162115,912.0697937,9.011161419,8.479482728,9.316334137,2.106552124,2.088928223,2.071228027,2.156829834,55.35,0.535,1,,8.893803482,224,,,,,0,8.824630999,,,,8.292952308,9.129803717,,,,,,,,
55.36666667,9.081012064,4.208050689,24.39856708,912.1038452,9.012178662,8.479821809,9.317012299,2.106552124,2.089004517,2.071151733,2.156829834,55.36666667,0.536666667,1,,8.889630193,224,,,,,0,8.820796791,,,,8.288439939,9.125630429,,,,,,,,
55.38333333,9.087115518,4.254425503,24.39711661,912.1378967,9.012517742,8.479482728,9.316334137,2.106628418,2.089004517,2.071304321,2.156906128,55.38333333,0.538333333,1,,8.893619607,225,,,,,0,8.819021832,,,,8.285986817,9.122838226,,,,,,,,
55.4,9.085759195,4.006783993,24.3826118,912.0868195,9.006414288,8.479482728,9.320742188,2.1068573,2.088928223,2.070999146,2.156829834,55.4,0.54,1,,8.903479953,224,,,,,0,8.824135046,,,,8.297203487,9.138462946,,,,,,,,
55.41666667,9.093558053,3.886209475,24.3768098,912.0697937,9.005736126,8.477448243,9.324472076,2.106552124,2.089157104,2.071075439,2.156829834,55.41666667,0.541666667,1,,8.916746076,224,,,,,0,8.828924149,,,,8.300636266,9.147660099,,,,,,,,
55.43333333,9.09220173,3.663610364,24.3840623,912.0697937,9.000310834,8.477109163,9.324811157,2.106628418,2.088928223,2.071075439,2.156906128,55.43333333,0.543333333,1,,8.925538607,225,,,,,0,8.83364771,,,,8.310446039,9.158148034,,,,,,,,
55.45,9.093897134,4.093041148,24.37971081,912.0697937,8.999971753,8.477109163,9.316334137,2.106552124,2.089004517,2.071151733,2.156982422,55.45,0.545,1,,8.907684352,224,,,,,0,8.813758971,,,,8.290896381,9.130121356,,,,,,,,
55.46666667,9.09220173,3.851892112,24.3768098,912.0697937,8.999632672,8.477109163,9.316334137,2.10647583,2.089080811,2.071075439,2.156982422,55.46666667,0.546666667,1,,8.916951099,224,,,,,0,8.824382042,,,,8.301858532,9.141083507,,,,,,,,
55.48333333,9.086098276,3.943714245,24.37245827,912.0868195,8.999632672,8.477109163,9.31735138,2.10647583,2.089080811,2.071075439,2.156906128,55.48333333,0.548333333,1,,8.90665629,225,,,,,0,8.820190686,,,,8.297667177,9.137909394,,,,,,,,
55.5,9.086437356,3.798097327,24.37245827,912.0697937,8.994207379,8.477109163,9.311587006,2.106628418,2.089157104,2.071304321,2.156906128,55.5,0.55,1,,8.91362105,224,,,,,0,8.821391073,,,,8.304292857,9.1387707,,,,,,,,
55.51666667,9.093558053,3.886209475,24.38696327,912.1038452,8.994207379,8.477109163,9.311247925,2.106552124,2.089080811,2.071151733,2.156906128,55.51666667,0.551666667,1,,8.916777554,224,,,,,0,8.817426881,,,,8.300328664,9.134467427,,,,,,,,
55.53333333,9.086776437,3.479966098,24.38986424,912.1038452,8.994207379,8.477109163,9.311247925,2.106552124,2.089004517,2.071075439,2.156829834,55.53333333,0.553333333,1,,8.928483668,225,,,,,0,8.83591461,,,,8.318816393,9.152955156,,,,,,,,
55.55,9.086437356,4.303582807,24.39131472,912.1038452,8.999971753,8.477109163,9.312265168,2.106552124,2.089004517,2.071151733,2.156906128,55.55,0.555,1,,8.890685817,224,,,,,0,8.804220213,,,,8.281357623,9.116513628,,,,,,,,
55.56666667,9.086437356,4.101388615,24.38116131,912.1378967,8.999971753,8.477109163,9.311926087,2.10647583,2.089004517,2.071151733,2.156982422,55.56666667,0.556666667,1,,8.899849553,224,,,,,0,8.81338395,,,,8.29052136,9.125338284,,,,,,,,
55.58333333,9.086437356,4.006783993,24.39566614,912.1038452,8.999971753,8.477109163,9.311587006,2.106399536,2.089004517,2.071075439,2.156829834,55.58333333,0.558333333,1,,8.90419982,225,,,,,0,8.817734217,,,,8.294871626,9.12934947,,,,,,,,
55.6,9.08779368,4.676436317,24.39566614,912.0868195,8.999971753,8.477109163,9.317012299,2.106628418,2.089004517,2.071075439,2.156906128,55.6,0.56,1,,8.875098851,224,,,,,0,8.787276925,,,,8.264414334,9.104317471,,,,,,,,
55.61666667,9.087454599,3.862094571,24.39711661,912.1038452,8.999971753,8.477109163,9.316673218,2.106628418,2.089004517,2.071151733,2.156829834,55.61666667,0.561666667,1,,8.911802326,224,,,,,0,8.824319481,,,,8.30145689,9.141020946,,,,,,,,
55.63333333,9.081690225,3.867659549,24.39566614,912.0697937,8.993529218,8.477109163,9.311247925,2.106552124,2.089004517,2.071075439,2.156829834,55.63333333,0.563333333,1,,8.905780381,225,,,,,0,8.817619374,,,,8.301199318,9.135338081,,,,,,,,
55.65,9.076943094,3.918671845,24.37971081,912.1038452,8.993868299,8.477109163,9.310908845,2.106552124,2.089080811,2.071151733,2.156906128,55.65,0.565,1,,8.898663239,224,,,,,0,8.815588443,,,,8.298829307,9.132628989,,,,,,,,
55.66666667,9.076943094,4.309147785,24.37826031,912.0868195,8.999971753,8.477109163,9.311587006,2.106704712,2.088928223,2.071228027,2.156829834,55.66666667,0.566666667,1,,8.88089356,224,,,,,0,8.803922219,,,,8.281059629,9.115537472,,,,,,,,
55.68333333,9.07117872,4.082838689,24.38116131,912.120871,9.006075207,8.477109163,9.316673218,2.106552124,2.088928223,2.071151733,2.156829834,55.68333333,0.568333333,1,,8.885434824,225,,,,,0,8.820331311,,,,8.291365267,9.130929322,,,,,,,,
55.7,9.07083964,3.854674601,24.3826118,912.0697937,9.011161419,8.477787324,9.316673218,2.106552124,2.088928223,2.071075439,2.156906128,55.7,0.57,1,,8.895480258,224,,,,,0,8.835802038,,,,8.302427943,9.141313837,,,,,,,,
55.71666667,9.070161478,3.679377801,24.39421567,912.1038452,9.01590855,8.477787324,9.316334137,2.10647583,2.088851929,2.071151733,2.156906128,55.71666667,0.571666667,1,,8.902810857,224,,,,,0,8.84855793,,,,8.310436703,9.148983517,,,,,,,,
55.73333333,9.072535044,4.514124466,24.39856708,912.0697937,9.01556947,8.477109163,9.316673218,2.106552124,2.089004517,2.071151733,2.156829834,55.73333333,0.573333333,1,,8.867232958,225,,,,,0,8.810267384,,,,8.271807077,9.111371132,,,,,,,,
55.75,9.077960336,3.935366778,24.40726982,912.120871,9.020655682,8.477448243,9.311247925,2.106552124,2.089080811,2.071151733,2.156829834,55.75,0.575,1,,8.899007392,224,,,,,0,8.841702737,,,,8.298495299,9.132294981,,,,,,,,
55.76666667,9.078299417,4.195065741,24.41452202,912.1719482,9.016247631,8.477448243,9.310908845,2.106704712,2.089080811,2.071228027,2.15675354,55.76666667,0.576666667,1,,8.8875614,224,,,,,0,8.825509614,,,,8.286710226,9.120170827,,,,,,,,
55.78333333,9.077282175,4.139415963,24.41742289,912.0527679,9.010822338,8.478465486,9.311587006,2.106552124,2.088928223,2.071228027,2.156982422,55.78333333,0.578333333,1,,8.889083954,225,,,,,0,8.822624118,,,,8.290267265,9.123388785,,,,,,,,
55.8,9.070500559,4.131068496,24.41597245,912.120871,9.006753369,8.477448243,9.311247925,2.106704712,2.088928223,2.071075439,2.15675354,55.8,0.58,1,,8.882677087,224,,,,,0,8.818929897,,,,8.289624772,9.123424454,,,,,,,,
55.81666667,9.07083964,3.989161563,24.41742289,912.1038452,9.005736126,8.478465486,9.311926087,2.106552124,2.088928223,2.071075439,2.156906128,55.81666667,0.581666667,1,,8.889472723,224,,,,,0,8.82436921,,,,8.29709857,9.130559171,,,,,,,,
55.83333333,9.07117872,4.809995784,24.40436891,912.1038452,9.005397046,8.477448243,9.310908845,2.10647583,2.089080811,2.071228027,2.156829834,55.83333333,0.583333333,1,,8.852442657,225,,,,,0,8.786660983,,,,8.25871218,9.092172781,,,,,,,,
55.85,9.071856882,3.881571993,24.3840623,912.1038452,9.006753369,8.477109163,9.310908845,2.106399536,2.089080811,2.071151733,2.156906128,55.85,0.585,1,,8.895278358,224,,,,,0,8.830174845,,,,8.300530638,9.13433032,,,,,,,,
55.86666667,9.071856882,4.054086304,24.38551279,912.0697937,9.006075207,8.477109163,9.311247925,2.106628418,2.089004517,2.071075439,2.156906128,55.86666667,0.586666667,1,,8.887435114,224,,,,,0,8.821653439,,,,8.292687394,9.126826157,,,,,,,,
55.88333333,9.069483316,3.835197179,24.3840623,912.1549225,9.000310834,8.477787324,9.317012299,2.106399536,2.089004517,2.071151733,2.156829834,55.88333333,0.588333333,1,,8.895014452,225,,,,,0,8.825841969,,,,8.30331846,9.142543434,,,,,,,,
