Latest: Time (min),Latest: Dissolved Oxygen 1 (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV4 (V),Latest: FlowV3 (V),Latest: Potential (V),Latest: Potential 2 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
61.56666667,6.436683576,17.11508912,25.57424606,101.7425625,7.029735891,5.329245636,6.418373199,2.099838257,2.065200806,2.033996582,2.100906372,61.56666667,0.156666667,0,,5.673642996,224,,,,,0,6.266695311,,,,5.655332619,4.566205056,,,,,,
61.58333333,6.436344495,17.12436408,25.57279689,101.7408438,7.028718649,5.321107697,6.418373199,2.099914551,2.065200806,2.033843994,2.100753784,61.58333333,0.158333333,0,,5.672872293,225,,,,,0,6.265246447,,,,5.654900997,4.557635494,,,,,,
61.6,6.435327253,17.12250909,25.5481608,101.7425625,7.024649679,5.321107697,6.418373199,2.099914551,2.065124512,2.033996582,2.100830078,61.6,0.16,0,,5.671629494,224,,,,,0,6.26095192,,,,5.654675441,4.557409938,,,,,,
61.61666667,6.435666333,17.11694411,25.5481608,101.746,7.024649679,5.321446777,6.411252502,2.099838257,2.0652771,2.033996582,2.100830078,61.61666667,0.161666667,0,,5.672216784,224,,,,,0,6.261200129,,,,5.647802953,4.557997228,,,,,,
61.63333333,6.441430707,17.10581415,25.55105917,101.7494375,7.019563467,5.321446777,6.405827209,2.099914551,2.065200806,2.033843994,2.100753784,61.63333333,0.163333333,0,,5.678513835,225,,,,,0,6.256646596,,,,5.642910338,4.558529906,,,,,,
61.65,6.446856,17.1187991,25.55540672,101.746,7.019563467,5.32246402,6.406505371,2.099914551,2.065200806,2.033996582,2.100753784,61.65,0.165,0,,5.683414418,224,,,,,0,6.256121885,,,,5.643063789,4.559022438,,,,,,
61.66666667,6.451942212,17.09561169,25.55975427,101.746,7.020241629,5.322124939,6.402436401,2.099990845,2.065200806,2.033843994,2.100906372,61.66666667,0.166666667,0,,5.689589036,224,,,,,0,6.257888453,,,,5.640083226,4.559771763,,,,,,
61.68333333,6.457367504,17.10488666,25.5481608,101.7425625,7.019563467,5.322124939,6.39768927,2.099914551,2.065429688,2.034072876,2.100906372,61.68333333,0.168333333,0,,5.694455741,225,,,,,0,6.256651704,,,,5.634777506,4.559213175,,,,,,
61.7,6.458723828,17.12158159,25.56844935,101.7442813,7.024649679,5.32246402,6.393281219,2.099838257,2.065429688,2.0337677,2.100906372,61.7,0.17,0,,5.695321326,224,,,,,0,6.261247177,,,,5.629878717,4.559061518,,,,,,
61.71666667,6.458045666,17.12250909,25.5481608,101.7408438,7.024649679,5.322124939,6.392263977,2.099914551,2.0652771,2.034072876,2.100830078,61.71666667,0.171666667,0,,5.694347907,224,,,,,0,6.26095192,,,,5.628566218,4.55842718,,,,,,
61.73333333,6.458045666,17.10766915,25.53801649,101.752875,7.024649679,5.32246402,6.391924896,2.099838257,2.065124512,2.034072876,2.100753784,61.73333333,0.173333333,0,,5.694882812,225,,,,,0,6.261486825,,,,5.628762042,4.559301166,,,,,,
61.75,6.458723828,17.12621907,25.53801649,101.7425625,7.019563467,5.322124939,6.385482361,2.099914551,2.065200806,2.033843994,2.100982666,61.75,0.175,0,,5.694733472,224,,,,,0,6.255573112,,,,5.621492006,4.558134584,,,,,,
61.76666667,6.457706585,17.12621907,25.55685591,101.746,7.019902548,5.321785858,6.384126038,2.099761963,2.065353394,2.033843994,2.100982666,61.76666667,0.176666667,0,,5.69395224,224,,,,,0,6.256148203,,,,5.620371692,4.558031513,,,,,,
61.78333333,6.463131878,17.11787161,25.54671162,101.746,7.019224386,5.321446777,6.381752472,2.099914551,2.065124512,2.033920288,2.100753784,61.78333333,0.178333333,0,,5.699622814,225,,,,,0,6.255715323,,,,5.618243408,4.557937714,,,,,,
61.8,6.462792797,17.10952414,25.54091487,101.7425625,7.019224386,5.322124939,6.377683502,2.099914551,2.065200806,2.033996582,2.100906372,61.8,0.18,0,,5.699583488,224,,,,,0,6.256015078,,,,5.614474193,4.55891563,,,,,,
61.81666667,6.463470959,17.12807406,25.55830509,101.7477188,7.019563467,5.321107697,6.375988098,2.099838257,2.065200806,2.034072876,2.100906372,61.81666667,0.181666667,0,,5.699652032,224,,,,,0,6.25574454,,,,5.612169171,4.55728877,,,,,,
61.83333333,6.463131878,17.11508912,25.5481608,101.7477188,7.02498876,5.321107697,6.376327179,2.099914551,2.065200806,2.034072876,2.100830078,61.83333333,0.183333333,0,,5.699765064,225,,,,,0,6.261621947,,,,5.612960366,4.557740883,,,,,,
61.85,6.467879009,17.10117667,25.56989853,101.746,7.030414053,5.321107697,6.369206482,2.099838257,2.065124512,2.033996582,2.100830078,61.85,0.185,0,,5.705404403,224,,,,,0,6.267939446,,,,5.606731876,4.55863309,,,,,,
61.86666667,6.46821809,17.11694411,25.57134771,101.7442813,7.030414053,5.316021484,6.369545563,2.099838257,2.0652771,2.03414917,2.100982666,61.86666667,0.186666667,0,,5.705058588,224,,,,,0,6.267254551,,,,5.606386061,4.552861983,,,,,,
61.88333333,6.47262614,17.14013152,25.55830509,101.7408438,7.030074972,5.315682404,6.363781189,2.099914551,2.0652771,2.033996582,2.100753784,61.88333333,0.188333333,0,,5.708269517,225,,,,,0,6.265718348,,,,5.599424565,4.55132578,,,,,,
61.9,6.472965221,17.11787161,25.58004277,101.7408438,7.030074972,5.315343323,6.363781189,2.099838257,2.065353394,2.034072876,2.100830078,61.9,0.19,0,,5.709873011,224,,,,,0,6.266982762,,,,5.600688979,4.552251113,,,,,,
61.91666667,6.47262614,17.11787161,25.55540672,101.7477188,7.037195669,5.315682404,6.363442108,2.099914551,2.065124512,2.033996582,2.100906372,61.91666667,0.191666667,0,,5.709225922,224,,,,,0,6.27379545,,,,5.600041889,4.552282185,,,,,,
61.93333333,6.478729595,17.10303166,25.56844935,101.7442813,7.041264638,5.315682404,6.362763947,2.099838257,2.0652771,2.034225464,2.100982666,61.93333333,0.193333333,0,,5.716154181,225,,,,,0,6.278689225,,,,5.600188533,4.55310699,,,,,,
61.95,6.478390514,17.11416162,25.57714442,101.7425625,7.035500265,5.315343323,6.363103027,2.099990845,2.065353394,2.033996582,2.100906372,61.95,0.195,0,,5.715427491,224,,,,,0,6.272537242,,,,5.600140005,4.5523803,,,,,,
61.96666667,6.479068675,17.1438415,25.5481608,101.7425625,7.041264638,5.311952515,6.36412027,2.099838257,2.065124512,2.033996582,2.100830078,61.96666667,0.196666667,0,,5.714419449,224,,,,,0,6.276615412,,,,5.599471043,4.547303288,,,,,,
61.98333333,6.478729595,17.13271155,25.54671162,101.7425625,7.041264638,5.311952515,6.36412027,2.099990845,2.065200806,2.033996582,2.100753784,61.98333333,0.198333333,0,,5.714558624,225,,,,,0,6.277093668,,,,5.5999493,4.547781544,,,,,,
62,6.483815807,17.12807406,25.53366892,101.7442813,7.04635085,5.312291595,6.359712219,2.099914551,2.065048218,2.034072876,2.100906372,62,0.2,0,,5.719688184,224,,,,,0,6.282223228,,,,5.595584597,4.548163973,,,,,,
62.01666667,6.484154887,17.13085655,25.54236405,101.7425625,7.041603719,5.312291595,6.354286926,2.099914551,2.065353394,2.033843994,2.100830078,62.01666667,0.201666667,0,,5.720012165,224,,,,,0,6.277460997,,,,5.590144204,4.548148873,,,,,,
62.03333333,6.483137645,17.12065409,25.55250836,101.7494375,7.040925557,5.311952515,6.354965088,2.099914551,2.065200806,2.0337677,2.100830078,62.03333333,0.203333333,0,,5.719577057,225,,,,,0,6.277364969,,,,5.5914045,4.548391927,,,,,,
62.05,6.488562938,17.13363904,25.54960999,101.7425625,7.041264638,5.311613434,6.354626007,2.099838257,2.065200806,2.033843994,2.10067749,62.05,0.205,0,,5.724386921,224,,,,,0,6.277088622,,,,5.590449991,4.547437418,,,,,,
62.06666667,6.487884776,17.14105901,25.54526243,101.746,7.036517507,5.312291595,6.354286926,2.099761963,2.065048218,2.033996582,2.100982666,62.06666667,0.206666667,0,,5.723323311,224,,,,,0,6.271956042,,,,5.589725461,4.547730131,,,,,,
62.08333333,6.488223857,17.14291401,25.53946568,101.7425625,7.03753475,5.312291595,6.354286926,2.099914551,2.0652771,2.033843994,2.100753784,62.08333333,0.208333333,0,,5.723506935,225,,,,,0,6.272817827,,,,5.589570004,4.547574673,,,,,,
62.1,6.492970988,17.13827652,25.56120345,101.7494375,7.030074972,5.311952515,6.355304169,2.099914551,2.065200806,2.033920288,2.100753784,62.1,0.21,0,,5.728733388,224,,,,,0,6.265837372,,,,5.591066569,4.547714915,,,,,,
62.11666667,6.494666392,17.10581415,25.54526243,101.7477188,7.030414053,5.312630676,6.354965088,2.099914551,2.065200806,2.033843994,2.100830078,62.11666667,0.211666667,0,,5.731676992,224,,,,,0,6.267424653,,,,5.591975688,4.549641277,,,,,,
62.13333333,6.500769847,17.11230663,25.57714442,101.746,7.029735891,5.312291595,6.354626007,2.099685669,2.065124512,2.034072876,2.100830078,62.13333333,0.213333333,0,,5.737889521,225,,,,,0,6.266855565,,,,5.591745681,4.54941127,,,,,,
62.15,6.496022715,17.12714657,25.56410181,101.7494375,7.030414053,5.305509979,6.354626007,2.099761963,2.065200806,2.033920288,2.100830078,62.15,0.215,0,,5.732317697,224,,,,,0,6.266709034,,,,5.590920989,4.541804961,,,,,,
62.16666667,6.499752604,17.12714657,25.54671162,101.7442813,7.024649679,5.304831818,6.348861633,2.099914551,2.0652771,2.0337677,2.100753784,62.16666667,0.216666667,0,,5.735829849,224,,,,,0,6.260726924,,,,5.584938878,4.540909062,,,,,,
62.18333333,6.500430766,17.12343658,25.55250836,101.746,7.023632437,5.304831818,6.349539795,2.099838257,2.0652771,2.033920288,2.100906372,62.18333333,0.218333333,0,,5.736746082,225,,,,,0,6.259947753,,,,5.585855111,4.541147134,,,,,,
62.2,6.500430766,17.11601661,25.57134771,101.7477188,7.019902548,5.305170898,6.349539795,2.099914551,2.065429688,2.033996582,2.100830078,62.2,0.22,0,,5.737312617,224,,,,,0,6.256784399,,,,5.586421646,4.542052749,,,,,,
62.21666667,6.501108927,17.1197266,25.55395754,101.746,7.019563467,5.304831818,6.349539795,2.099914551,2.065124512,2.033920288,2.100830078,62.21666667,0.221666667,0,,5.737607844,224,,,,,0,6.256062384,,,,5.586038712,4.541330735,,,,,,
62.23333333,6.501108927,17.17352138,25.56700017,101.7425625,7.019902548,5.305509979,6.34343634,2.099761963,2.0652771,2.034072876,2.100982666,62.23333333,0.223333333,0,,5.735372401,225,,,,,0,6.254166022,,,,5.577699814,4.539773453,,,,,,
62.25,6.500430766,17.13920402,25.58294112,101.7477188,7.019902548,5.299067444,6.342758179,2.099838257,2.065124512,2.033843994,2.100906372,62.25,0.225,0,,5.736423828,224,,,,,0,6.255895611,,,,5.578751241,4.535060507,,,,,,
62.26666667,6.500430766,17.11787161,25.54671162,101.7442813,7.019563467,5.299067444,6.34343634,2.099914551,2.0652771,2.034072876,2.100982666,62.26666667,0.226666667,0,,5.736921702,224,,,,,0,6.256054403,,,,5.579927277,4.53555838,,,,,,
62.28333333,6.494666392,17.1187991,25.57424606,101.7511563,7.015494498,5.299406525,6.34343634,2.099838257,2.065200806,2.034072876,2.100830078,62.28333333,0.228333333,0,,5.73146041,225,,,,,0,6.252288516,,,,5.580230358,4.536200543,,,,,,
62.3,6.49364915,17.13734903,25.5481608,101.746,7.016172659,5.298389282,6.342758179,2.099761963,2.065353394,2.033920288,2.100830078,62.3,0.23,0,,5.7292895,224,,,,,0,6.25181301,,,,5.578398529,4.534029633,,,,,,
62.31666667,6.488562938,17.13456654,25.57569524,101.746,7.019224386,5.299406525,6.349878876,2.099838257,2.065200806,2.0337677,2.100906372,62.31666667,0.231666667,0,,5.724672123,224,,,,,0,6.255333572,,,,5.585988061,4.53551571,,,,,,
62.33333333,6.487884776,17.14105901,25.58004277,101.7442813,7.019224386,5.299745605,6.349539795,2.099761963,2.065124512,2.033996582,2.100906372,62.33333333,0.233333333,0,,5.723758902,225,,,,,0,6.255098512,,,,5.585413921,4.535619731,,,,,,
62.35,6.487545695,17.14847898,25.55540672,101.7477188,7.019224386,5.296354797,6.349200714,2.099761963,2.065353394,2.033843994,2.10067749,62.35,0.235,0,,5.722780489,224,,,,,0,6.25445918,,,,5.584435508,4.531589591,,,,,,
62.36666667,6.487545695,17.13642153,25.58294112,101.7477188,7.019563467,5.296015717,6.350217957,2.099761963,2.065429688,2.03414917,2.100830078,62.36666667,0.236666667,0,,5.723662792,224,,,,,0,6.255680564,,,,5.586335053,4.532132813,,,,,,
62.38333333,6.484493968,17.12621907,25.59018699,101.7477188,7.019563467,5.296015717,6.350217957,2.099990845,2.065200806,2.033843994,2.100753784,62.38333333,0.238333333,0,,5.721156362,225,,,,,0,6.256225861,,,,5.58688035,4.532678111,,,,,,
62.4,6.484154887,17.16331892,25.57424606,101.7408438,7.015155417,5.291268585,6.349878876,2.099685669,2.065124512,2.033996582,2.100753784,62.4,0.24,0,,5.718964082,224,,,,,0,6.249964611,,,,5.58468807,4.52607778,,,,,,
62.41666667,6.484154887,17.1197266,25.56265263,101.746,7.009051962,5.289912262,6.349878876,2.099838257,2.065353394,2.034072876,2.100830078,62.41666667,0.241666667,0,,5.720762602,224,,,,,0,6.245659677,,,,5.58648659,4.526519976,,,,,,
62.43333333,6.484154887,17.13456654,25.57279689,101.7477188,7.010408286,5.285165131,6.349200714,2.099838257,2.065353394,2.033996582,2.100982666,62.43333333,0.243333333,0,,5.720227819,225,,,,,0,6.246481217,,,,5.585273646,4.521238062,,,,,,
62.45,6.484154887,17.13920402,25.56120345,101.7374063,7.003287589,5.285165131,6.349200714,2.099990845,2.065200806,2.033920288,2.100753784,62.45,0.245,0,,5.719875928,224,,,,,0,6.23900863,,,,5.584921755,4.520886171,,,,,,
62.46666667,6.483815807,17.13363904,25.56265263,101.7477188,7.003287589,5.28482605,6.349878876,2.099761963,2.0652771,2.033843994,2.10067749,62.46666667,0.246666667,0,,5.719803146,224,,,,,0,6.239274928,,,,5.585866215,4.520813389,,,,,,
62.48333333,6.484154887,17.13642153,25.56844935,101.7494375,7.002948508,5.285165131,6.349539795,2.099914551,2.065048218,2.0337677,2.100906372,62.48333333,0.248333333,0,,5.720090715,225,,,,,0,6.238884335,,,,5.585475622,4.521100958,,,,,,
62.5,6.484154887,17.13642153,25.53801649,101.7477188,7.003965751,5.27668811,6.349539795,2.099761963,2.065200806,2.033843994,2.100830078,62.5,0.25,0,,5.719709406,224,,,,,0,6.23952027,,,,5.585094314,4.512242629,,,,,,
62.51666667,6.483815807,17.12900156,25.56700017,101.7494375,7.003287589,5.277705353,6.349200714,2.099838257,2.065124512,2.033996582,2.100753784,62.51666667,0.251666667,0,,5.720064339,224,,,,,0,6.239536122,,,,5.585449247,4.513953885,,,,,,
62.53333333,6.479068675,17.12436408,25.57279689,101.7442813,7.00362667,5.27668811,6.348861633,2.099838257,2.0652771,2.033920288,2.100753784,62.53333333,0.253333333,0,,5.715596473,225,,,,,0,6.240154468,,,,5.585389431,4.513215908,,,,,,
62.55,6.478729595,17.10859664,25.56844935,101.7442813,7.010069205,5.278044434,6.354626007,2.099838257,2.0652771,2.034072876,2.100906372,62.55,0.255,0,,5.715906054,224,,,,,0,6.247245665,,,,5.591802467,4.515220893,,,,,,
62.56666667,6.477034191,17.12992906,25.54381324,101.7477188,7.014477255,5.273975464,6.354286926,2.099838257,2.065124512,2.033996582,2.100906372,62.56666667,0.256666667,0,,5.712951005,224,,,,,0,6.25039407,,,,5.590203741,4.509892278,,,,,,
62.58333333,6.477712352,17.12250909,25.54526243,101.746,7.019224386,5.273975464,6.359712219,2.099990845,2.065048218,2.033843994,2.100830078,62.58333333,0.258333333,0,,5.71397829,225,,,,,0,6.255490324,,,,5.595978157,4.510241402,,,,,,
62.6,6.478729595,17.13827652,25.56555099,101.746,7.02498876,5.268550171,6.3600513,2.099838257,2.0652771,2.033996582,2.100830078,62.6,0.26,0,,5.714546432,224,,,,,0,6.260805597,,,,5.595868137,4.504367008,,,,,,
62.61666667,6.483137645,17.13456654,25.54236405,101.7494375,7.025327841,5.26821109,6.359712219,2.099761963,2.065353394,2.033843994,2.100906372,62.61666667,0.261666667,0,,5.718829434,224,,,,,0,6.26101963,,,,5.595404009,4.503902879,,,,,,
62.63333333,6.483815807,17.14569649,25.5481608,101.7425625,7.024649679,5.269567413,6.359712219,2.099838257,2.065124512,2.033920288,2.100906372,62.63333333,0.263333333,0,,5.719083844,225,,,,,0,6.259917716,,,,5.594980256,4.50483545,,,,,,
62.65,6.488902019,17.14198651,25.55540672,101.746,7.030074972,5.268550171,6.354626007,2.099761963,2.065048218,2.033996582,2.100753784,62.65,0.265,0,,5.724426355,224,,,,,0,6.265599309,,,,5.590150344,4.504074508,,,,,,
62.66666667,6.487545695,17.13642153,25.58294112,101.7511563,7.030414053,5.260751312,6.359373138,2.099914551,2.0652771,2.033920288,2.100830078,62.66666667,0.266666667,0,,5.723662792,224,,,,,0,6.266531149,,,,5.595490235,4.496868409,,,,,,
62.68333333,6.488902019,17.12529158,25.58294112,101.7442813,7.036178426,5.260412231,6.359712219,2.099914551,2.065200806,2.034072876,2.100830078,62.68333333,0.268333333,0,,5.72551525,225,,,,,0,6.272791658,,,,5.596325451,4.497025463,,,,,,
62.7,6.484154887,17.10024918,25.58873781,101.7477188,7.041264638,5.260751312,6.3600513,2.099914551,2.0652771,2.033996582,2.100906372,62.7,0.27,0,,5.721956723,224,,,,,0,6.279066474,,,,5.597853136,4.498553148,,,,,,
62.71666667,6.484154887,17.13920402,25.5481608,101.7425625,7.040925557,5.260751312,6.363103027,2.099990845,2.065200806,2.033920288,2.100753784,62.71666667,0.271666667,0,,5.719712502,224,,,,,0,6.276483172,,,,5.598660642,4.496308926,,,,,,
62.73333333,6.477712352,17.15218897,25.55685591,101.746,7.041264638,5.254986938,6.363781189,2.099914551,2.065353394,2.033996582,2.100830078,62.73333333,0.273333333,0,,5.712799863,225,,,,,0,6.276352149,,,,5.5988687,4.49007445,,,,,,
62.75,6.478051433,17.14013152,25.58728864,101.7511563,7.041603719,5.255326019,6.363442108,2.099990845,2.0652771,2.033843994,2.100830078,62.75,0.275,0,,5.714057505,224,,,,,0,6.277609791,,,,5.59944818,4.491332092,,,,,,
62.76666667,6.478390514,17.11045164,25.56555099,101.7408438,7.041264638,5.2556651,6.362763947,2.099838257,2.065124512,2.034072876,2.100753784,62.76666667,0.276666667,0,,5.715448042,224,,,,,0,6.278322167,,,,5.599821475,4.492722628,,,,,,
62.78333333,6.477034191,17.13363904,25.54381324,101.7545938,7.040925557,5.2556651,6.363103027,2.099838257,2.065353394,2.034072876,2.100906372,62.78333333,0.278333333,0,,5.71278552,225,,,,,0,6.276676887,,,,5.598854357,4.49141643,,,,,,
62.8,6.477712352,17.11230663,25.54236405,101.746,7.041264638,5.2556651,6.363781189,2.099914551,2.065124512,2.033920288,2.100906372,62.8,0.28,0,,5.714397072,224,,,,,0,6.277949358,,,,5.600465909,4.49234982,,,,,,
62.81666667,6.477034191,17.15868144,25.54381324,101.7494375,7.036178426,5.254986938,6.363781189,2.099914551,2.065353394,2.033920288,2.100830078,62.81666667,0.281666667,0,,5.7116685,224,,,,,0,6.270812736,,,,5.598415499,4.489621248,,,,,,
62.83333333,6.484833049,17.1688839,25.56265263,101.7494375,7.041264638,5.2556651,6.363781189,2.099761963,2.0652771,2.033920288,2.100906372,62.83333333,0.283333333,0,,5.719248771,225,,,,,0,6.275680361,,,,5.598196911,4.490080822,,,,,,
62.85,6.484154887,17.144769,25.57134771,101.7477188,7.0419428,5.255326019,6.363781189,2.099914551,2.065124512,2.033920288,2.100830078,62.85,0.285,0,,5.719754812,224,,,,,0,6.277542725,,,,5.599381114,4.490925944,,,,,,
62.86666667,6.483815807,17.16053643,25.57859359,101.7511563,7.041264638,5.256682343,6.362424866,2.099761963,2.065124512,2.033996582,2.100753784,62.86666667,0.286666667,0,,5.718803507,224,,,,,0,6.276252339,,,,5.597412566,4.491670043,,,,,,
62.88333333,6.484154887,17.13734903,25.55250836,101.7477188,7.036517507,5.255326019,6.362085785,2.099838257,2.0652771,2.033996582,2.100753784,62.88333333,0.288333333,0,,5.719849725,225,,,,,0,6.272212345,,,,5.597780623,4.491020857,,,,,,
62.9,6.487884776,17.15589895,25.57134771,101.7511563,7.03787383,5.256004181,6.363781189,2.099990845,2.065200806,2.034072876,2.10067749,62.9,0.29,0,,5.722988472,224,,,,,0,6.272977526,,,,5.598884884,4.491107876,,,,,,
62.91666667,6.488902019,17.11416162,25.56410181,101.7477188,7.035839346,5.2556651,6.3600513,2.099838257,2.0652771,2.033843994,2.100906372,62.91666667,0.291666667,0,,5.725776003,224,,,,,0,6.27271333,,,,5.596925285,4.492539085,,,,,,
62.93333333,6.488902019,17.12714657,25.58004277,101.7511563,7.041603719,5.254986938,6.359712219,2.099914551,2.0652771,2.033920288,2.100906372,62.93333333,0.293333333,0,,5.725396343,225,,,,,0,6.278098043,,,,5.596206543,4.491481263,,,,,,
62.95,6.495005473,17.11787161,25.58583947,101.7442813,7.041264638,5.254986938,6.359712219,2.099838257,2.0652771,2.033920288,2.100906372,62.95,0.295,0,,5.731985653,224,,,,,0,6.278244818,,,,5.596692399,4.491967118,,,,,,
62.96666667,6.501787089,17.15404396,25.58583947,101.7477188,7.046011769,5.255326019,6.3600513,2.099761963,2.0652771,2.033920288,2.100830078,62.96666667,0.296666667,0,,5.737154905,224,,,,,0,6.281379586,,,,5.595419117,4.490693836,,,,,,
62.98333333,6.500769847,17.13827652,25.55975427,101.7511563,7.047029012,5.253291534,6.3600513,2.099914551,2.065048218,2.033843994,2.100753784,62.98333333,0.298333333,0,,5.736514097,225,,,,,0,6.282773262,,,,5.59579555,4.489035785,,,,,,
63,6.505177897,17.1197266,25.56844935,101.7511563,7.053471547,5.25125705,6.359373138,2.099838257,2.065200806,2.033996582,2.100830078,63,0.3,0,,5.741858104,224,,,,,0,6.290151754,,,,5.596053345,4.487937256,,,,,,
63.01666667,6.509925028,17.12250909,25.55395754,101.746,7.053132466,5.249900726,6.359712219,2.099914551,2.065200806,2.033843994,2.100753784,63.01666667,0.301666667,0,,5.746299852,224,,,,,0,6.28950729,,,,5.596087043,4.486275551,,,,,,
63.03333333,6.51060319,17.11416162,25.54381324,101.7425625,7.052793385,5.249900726,6.3600513,2.099761963,2.065124512,2.034072876,2.100906372,63.03333333,0.303333333,0,,5.747223313,225,,,,,0,6.289413509,,,,5.596671423,4.48652085,,,,,,
63.05,6.515350321,17.10024918,25.57424606,101.7511563,7.059914082,5.249222565,6.3600513,2.099990845,2.065353394,2.033920288,2.100753784,63.05,0.305,0,,5.752971349,224,,,,,0,6.29753511,,,,5.597672328,4.486843592,,,,,,
63.06666667,6.51501124,17.14105901,25.57134771,101.7494375,7.059914082,5.249900726,6.359712219,2.099761963,2.0652771,2.033843994,2.100982666,63.06666667,0.306666667,0,,5.750776575,224,,,,,0,6.295679417,,,,5.595477554,4.485666061,,,,,,
63.08333333,6.519758371,17.14198651,25.54960999,101.746,7.058557759,5.250578888,6.359712219,2.099838257,2.065124512,2.033920288,2.100753784,63.08333333,0.308333333,0,,5.75521005,225,,,,,0,6.294009438,,,,5.595163898,4.486030567,,,,,,
63.1,6.518741129,17.144769,25.56120345,101.746,7.059914082,5.250578888,6.354626007,2.099761963,2.0652771,2.033996582,2.100906372,63.1,0.31,0,,5.754214014,224,,,,,0,6.295386967,,,,5.590098892,4.486051773,,,,,,
63.11666667,6.52755723,17.12436408,25.58004277,101.7494375,7.058557759,5.250578888,6.359373138,2.099761963,2.065124512,2.034072876,2.100906372,63.11666667,0.311666667,0,,5.764175593,224,,,,,0,6.295176123,,,,5.595991502,4.487197252,,,,,,
63.13333333,6.532304361,17.12900156,25.58294112,101.746,7.063983052,5.247527161,6.354626007,2.099914551,2.065124512,2.0337677,2.10067749,63.13333333,0.313333333,0,,5.768752214,225,,,,,0,6.300430905,,,,5.59107386,4.483975014,,,,,,
63.15,6.532643442,17.11416162,25.56555099,101.746,7.063983052,5.24718808,6.354965088,2.099914551,2.065048218,2.033996582,2.100830078,63.15,0.315,0,,5.769535544,224,,,,,0,6.300875155,,,,5.591857191,4.484080183,,,,,,
63.16666667,6.536034249,17.12714657,25.57279689,101.7494375,7.063643971,5.246848999,6.354286926,2.099990845,2.065200806,2.033920288,2.100906372,63.16666667,0.316666667,0,,5.772437993,224,,,,,0,6.300047714,,,,5.59069067,4.483252743,,,,,,
63.18333333,6.543494027,17.12436408,25.55105917,101.7477188,7.063643971,5.24718808,6.353947845,2.099761963,2.065124512,2.033843994,2.100982666,63.18333333,0.318333333,0,,5.779749831,225,,,,,0,6.299899775,,,,5.59020365,4.483443884,,,,,,
63.2,6.547902077,17.12158159,25.54381324,101.7494375,7.063983052,5.247866241,6.354626007,2.099838257,2.0652771,2.033920288,2.100906372,63.2,0.32,0,,5.784191232,224,,,,,0,6.300272206,,,,5.590915161,4.484155396,,,,,,
63.21666667,6.547902077,17.15311646,25.57279689,101.7494375,7.063643971,5.24718808,6.354965088,2.099914551,2.065048218,2.033920288,2.100753784,63.21666667,0.321666667,0,,5.78314798,224,,,,,0,6.298889873,,,,5.59021099,4.482433982,,,,,,
63.23333333,6.552988289,17.12714657,25.54960999,101.7494375,7.068391102,5.24718808,6.354626007,2.099914551,2.065124512,2.033996582,2.100830078,63.23333333,0.323333333,0,,5.789101843,225,,,,,0,6.304504656,,,,5.590739561,4.483301634,,,,,,
63.25,6.558074501,17.13085655,25.56700017,101.7511563,7.069069264,5.250239807,6.354286926,2.099685669,2.065124512,2.033920288,2.100906372,63.25,0.325,0,,5.794240323,224,,,,,0,6.305235086,,,,5.590452748,4.486405629,,,,,,
63.26666667,6.564177956,17.11323412,25.56555099,101.746,7.068730183,5.249561646,6.349539795,2.099838257,2.065353394,2.033996582,2.100906372,63.26666667,0.326666667,0,,5.801111415,224,,,,,0,6.305663642,,,,5.586473254,4.486495105,,,,,,
63.28333333,6.564856117,17.14198651,25.57424606,101.7511563,7.068730183,5.249900726,6.348522552,2.099761963,2.0652771,2.033920288,2.100830078,63.28333333,0.328333333,0,,5.800616373,225,,,,,0,6.304490439,,,,5.584282808,4.485660982,,,,,,
63.3,6.562821633,17.12529158,25.54671162,101.7425625,7.063643971,5.254986938,6.349200714,2.099990845,2.0652771,2.033691406,2.10067749,63.3,0.33,0,,5.798981616,224,,,,,0,6.299803954,,,,5.585360697,4.491146922,,,,,,
63.31666667,6.570620491,17.13271155,25.56120345,101.7494375,7.068391102,5.254986938,6.353947845,2.099838257,2.0652771,2.033843994,2.100753784,63.31666667,0.331666667,0,,5.806631047,224,,,,,0,6.304401658,,,,5.589958401,4.490997494,,,,,,
