Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3(mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV2 (V),Latest: FlowV1 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h),Latest: FlowV4 (V),Latest: FlowV3 (V)
55.38333333,8.658994292,6.050058329,23.9139415,102.220375,8.800730065,8.756649562,8.727827698,0.907440186,2.078857422,55.38333333,0.538333333,1,,8.381459607,225,,,,,0,8.523195381,,,,8.479114877,8.450293013,,,,,,,2.148132324,2.065887451
55.4,8.65831613,6.105708106,23.92700519,102.2255313,8.795982934,8.75156335,8.727827698,0.907440186,2.078781128,55.4,0.54,1,,8.378294453,224,,,,,0,8.515961257,,,,8.471541672,8.44780602,,,,,,,2.14805603,2.065887451
55.41666667,8.657637969,6.075100729,23.9182961,102.2169375,8.78987948,8.75190243,8.727488617,0.906982422,2.078704834,55.41666667,0.541666667,1,,8.378976354,224,,,,,0,8.511217865,,,,8.473240816,8.448827002,,,,,,,2.14805603,2.065811157
55.43333333,8.657298888,6.086230684,23.91684457,102.2220938,8.790896722,8.746816218,8.727488617,0.906906128,2.078704834,55.43333333,0.543333333,1,,8.378119455,225,,,,,0,8.511717289,,,,8.467636786,8.448309184,,,,,,,2.14805603,2.065887451
55.45,8.657977049,6.088085677,23.92700519,102.2169375,8.784793268,8.746477138,8.727488617,0.906906128,2.078781128,55.45,0.545,1,,8.378763577,224,,,,,0,8.505579795,,,,8.467263665,8.448275144,,,,,,,2.148132324,2.065811157
55.46666667,8.658994292,6.063043277,23.92119914,102.2238125,8.78987948,8.752241511,8.726471375,0.906982422,2.078704834,55.46666667,0.546666667,1,,8.380900274,224,,,,,0,8.511785462,,,,8.474147494,8.448377357,,,,,,,2.148208618,2.065811157
55.48333333,8.657298888,6.090868166,23.92555369,102.2255313,8.790896722,8.752580592,8.727149536,0.907211304,2.07901001,55.48333333,0.548333333,1,,8.37795051,225,,,,,0,8.511548345,,,,8.473232214,8.447801159,,,,,,,2.148132324,2.065811157
55.5,8.656959807,6.109418092,23.92265066,102.2255313,8.791235803,8.752241511,8.725454132,0.907211304,2.078857422,55.5,0.55,1,,8.376746031,224,,,,,0,8.511022027,,,,8.472027735,8.445240356,,,,,,,2.148208618,2.065811157
55.51666667,8.652890837,6.107563099,23.92265066,102.2220938,8.796322015,8.74749438,8.725454132,0.907211304,2.078704834,55.51666667,0.551666667,1,,8.372762142,224,,,,,0,8.51619332,,,,8.467365685,8.445325437,,,,,,,2.148132324,2.065887451
55.53333333,8.65390808,6.062115781,23.9284567,102.2220938,8.795982934,8.745459895,8.724097809,0.907211304,2.078857422,55.53333333,0.553333333,1,,8.375892904,225,,,,,0,8.517967759,,,,8.46744472,8.446082633,,,,,,,2.147979736,2.065658569
55.55,8.647126464,6.057478299,23.92410218,102.2238125,8.790218561,8.73901736,8.725115051,0.907363892,2.078933716,55.55,0.555,1,,8.369302207,224,,,,,0,8.512394304,,,,8.461193103,8.447290794,,,,,,,2.147979736,2.065505981
55.56666667,8.647126464,6.082520699,23.9299082,102.2186563,8.791235803,8.739356441,8.723419647,0.90713501,2.078704834,55.56666667,0.556666667,1,,8.368182779,224,,,,,0,8.512292118,,,,8.460412756,8.444475962,,,,,,,2.147979736,2.065582275
55.58333333,8.647126464,6.091795662,23.93281119,102.22725,8.791574884,8.735626552,8.722741486,0.907211304,2.078857422,55.58333333,0.558333333,1,,8.367772015,225,,,,,0,8.512220434,,,,8.456272103,8.443387036,,,,,,,2.147979736,2.065887451
55.6,8.645091979,6.068608255,23.92555369,102.220375,8.785132349,8.73494839,8.722402405,0.907211304,2.078781128,55.6,0.56,1,,8.366764518,224,,,,,0,8.506804888,,,,8.45662093,8.444074944,,,,,,,2.148132324,2.065811157
55.61666667,8.647465545,6.073245736,23.93281119,102.220375,8.780385217,8.73494839,8.722402405,0.907211304,2.078857422,55.61666667,0.561666667,1,,8.368961748,224,,,,,0,8.501881421,,,,8.456444594,8.443898609,,,,,,,2.14805603,2.065734863
55.63333333,8.639327605,6.07973821,23.93426268,102.2238125,8.775977167,8.736643794,8.722402405,0.907211304,2.078704834,55.63333333,0.563333333,1,,8.360533357,225,,,,,0,8.497182919,,,,8.457849546,8.443608156,,,,,,,2.14805603,2.065658569
55.65,8.642040252,6.889442475,23.92265066,102.2220938,8.774620844,8.73901736,8.722402405,0.907287598,2.078857422,55.65,0.565,1,,8.326049979,224,,,,,0,8.458630571,,,,8.423027087,8.406412132,,,,,,,2.147979736,2.065887451
55.66666667,8.639666686,6.081593203,23.91684457,102.2238125,8.780046137,8.73494839,8.722402405,0.907287598,2.078781128,55.66666667,0.566666667,1,,8.360699978,224,,,,,0,8.501079428,,,,8.455981682,8.443435696,,,,,,,2.14805603,2.065734863
55.68333333,8.639327605,6.095505647,23.9139415,102.2152188,8.779707056,8.739695522,8.722402405,0.907211304,2.078857422,55.68333333,0.568333333,1,,8.359708114,225,,,,,0,8.500087564,,,,8.46007603,8.442782913,,,,,,,2.14805603,2.065887451
55.7,8.639666686,6.08715818,23.92265066,102.220375,8.784793268,8.736304714,8.722063324,0.907287598,2.078781128,55.7,0.57,1,,8.36047388,224,,,,,0,8.505600462,,,,8.457111908,8.442870518,,,,,,,2.148132324,2.065887451
55.71666667,8.646448302,6.081593203,23.92265066,102.2169375,8.790218561,8.735287471,8.722063324,0.907287598,2.078781128,55.71666667,0.571666667,1,,8.367510739,224,,,,,0,8.511280997,,,,8.456349908,8.443125761,,,,,,,2.148132324,2.065811157
55.73333333,8.640005767,6.120548047,23.9182961,102.2220938,8.791574884,8.735287471,8.722402405,0.907211304,2.078857422,55.73333333,0.573333333,1,,8.359259508,225,,,,,0,8.510828625,,,,8.454541213,8.441656146,,,,,,,2.148132324,2.065734863
55.75,8.641023009,6.050058329,23.91684457,102.220375,8.791235803,8.735626552,8.722063324,0.907363892,2.078857422,55.75,0.575,1,,8.363502827,224,,,,,0,8.51371562,,,,8.458106369,8.444543141,,,,,,,2.14805603,2.065658569
55.76666667,8.645091979,6.105708106,23.91974762,102.220375,8.790896722,8.735287471,8.722063324,0.907211304,2.078933716,55.76666667,0.576666667,1,,8.365033736,224,,,,,0,8.510838479,,,,8.455229228,8.442005081,,,,,,,2.148132324,2.065734863
55.78333333,8.644752898,6.071390743,23.90668376,102.2169375,8.790557641,8.735287471,8.720028839,0.907211304,2.078933716,55.78333333,0.578333333,1,,8.366203235,225,,,,,0,8.512007978,,,,8.456737808,8.441479176,,,,,,,2.14805603,2.065734863
55.8,8.652212676,6.10478061,23.9284567,102.2220938,8.791574884,8.73460931,8.718672516,0.90713501,2.078781128,55.8,0.58,1,,8.372240845,224,,,,,0,8.511603053,,,,8.454637479,8.438700685,,,,,,,2.147979736,2.065658569
55.81666667,8.653568999,6.489691572,23.91539303,102.2169375,8.795982934,8.735965633,8.717655273,0.907440186,2.078857422,55.81666667,0.581666667,1,,8.355874771,224,,,,,0,8.498288706,,,,8.438271405,8.419961045,,,,,,,2.14805603,2.065658569
55.83333333,8.652890837,6.099215632,23.91684457,102.220375,8.800390984,8.735965633,8.717316193,0.907211304,2.078857422,55.83333333,0.583333333,1,,8.373115777,225,,,,,0,8.520615924,,,,8.456190572,8.437541132,,,,,,,2.147979736,2.065658569
55.85,8.657298888,6.064898269,23.91974762,102.220375,8.800390984,8.73494839,8.717316193,0.906982422,2.078781128,55.85,0.585,1,,8.379112521,224,,,,,0,8.522204618,,,,8.456762024,8.439129826,,,,,,,2.148132324,2.065811157
55.86666667,8.656620726,6.114983069,23.9052322,102.2238125,8.806155358,8.730201259,8.717316193,0.907211304,2.078933716,55.86666667,0.586666667,1,,8.376063754,224,,,,,0,8.525598386,,,,8.449644287,8.436759221,,,,,,,2.148132324,2.065658569
55.88333333,8.655942565,6.106635603,23.92119914,102.2169375,8.813615136,8.729862179,8.716638031,0.906982422,2.078857422,55.88333333,0.588333333,1,,8.375849095,225,,,,,0,8.533521666,,,,8.449768709,8.436544561,,,,,,,2.148132324,2.065887451
55.9,8.656959807,6.303264817,23.9139415,102.2186563,8.807850762,8.729523098,8.716977112,0.907211304,2.078933716,55.9,0.59,1,,8.367809766,224,,,,,0,8.518700721,,,,8.440373057,8.427827071,,,,,,,2.147903442,2.065658569
55.91666667,8.655264403,6.088085677,23.9182961,102.2152188,8.812597893,8.729523098,8.71629895,0.906982422,2.078933716,55.91666667,0.591666667,1,,8.376007176,224,,,,,0,8.533340666,,,,8.450265871,8.437041723,,,,,,,2.14805603,2.065734863
55.93333333,8.651534514,6.336654684,23.91974762,102.220375,8.806494439,8.730201259,8.715281708,0.906982422,2.078704834,55.93333333,0.593333333,1,,8.360883152,225,,,,,0,8.515843077,,,,8.439549897,8.424630346,,,,,,,2.14805603,2.065658569
55.95,8.652890837,6.106635603,23.9139415,102.22725,8.8071726,8.730201259,8.715281708,0.906906128,2.078933716,55.95,0.595,1,,8.37276078,224,,,,,0,8.527042543,,,,8.450071202,8.435151651,,,,,,,2.148208618,2.065811157
55.96666667,8.651195433,6.673335838,23.91684457,102.220375,8.801069146,8.73494839,8.714942627,0.906906128,2.078704834,55.96666667,0.596666667,1,,8.345085098,224,,,,,0,8.494958811,,,,8.428838056,8.408832292,,,,,,,2.14805603,2.065811157
55.98333333,8.652551757,6.068608255,23.90232907,102.2169375,8.801069146,8.735287471,8.712908142,0.906677246,2.078704834,55.98333333,0.598333333,1,,8.374107914,225,,,,,0,8.522625303,,,,8.456843629,8.434464299,,,,,,,2.148132324,2.065734863
56,8.650517272,6.134460491,23.91539303,102.2117813,8.800730065,8.735626552,8.713586304,0.906906128,2.078781128,56,0.6,1,,8.369118154,224,,,,,0,8.519330948,,,,8.454227435,8.432187186,,,,,,,2.14805603,2.065658569
56.01666667,8.651534514,6.082520699,23.91248996,102.220375,8.795982934,8.735626552,8.713247223,0.906982422,2.078933716,56.01666667,0.601666667,1,,8.372503391,224,,,,,0,8.51695181,,,,8.456595428,8.434216099,,,,,,,2.148132324,2.065811157
56.03333333,8.651534514,6.081593203,23.90232907,102.220375,8.791574884,8.735965633,8.71222998,0.90675354,2.078933716,56.03333333,0.603333333,1,,8.372494888,225,,,,,0,8.512535257,,,,8.456926006,8.433190354,,,,,,,2.14805603,2.065734863
56.05,8.651873595,6.103853114,23.9052322,102.220375,8.789201318,8.735626552,8.711551819,0.906677246,2.078857422,56.05,0.605,1,,8.371827268,224,,,,,0,8.509154991,,,,8.455580225,8.431505492,,,,,,,2.148132324,2.065811157
56.06666667,8.652212676,6.061188284,23.90813531,102.2152188,8.785471429,8.735626552,8.711212738,0.906448364,2.078857422,56.06666667,0.606666667,1,,8.37413836,224,,,,,0,8.507397114,,,,8.457552236,8.433138422,,,,,,,2.147979736,2.065734863
56.08333333,8.647126464,6.109418092,23.91539303,102.220375,8.780385217,8.735626552,8.710534576,0.906600952,2.078781128,56.08333333,0.608333333,1,,8.366876088,225,,,,,0,8.500134841,,,,8.455376176,8.4302842,,,,,,,2.147979736,2.065734863
56.1,8.643735656,6.051913321,23.9182961,102.2152188,8.775299005,8.735626552,8.709178253,0.90637207,2.078781128,56.1,0.61,1,,8.366137635,224,,,,,0,8.497700985,,,,8.458028531,8.431580233,,,,,,,2.14805603,2.065658569
56.11666667,8.645091979,6.084375692,23.9052322,102.2220938,8.771569117,8.735287471,8.709517334,0.906295776,2.078704834,56.11666667,0.611666667,1,,8.365939281,224,,,,,0,8.492416419,,,,8.456134773,8.430364636,,,,,,,2.148132324,2.065811157
56.13333333,8.644752898,6.067680758,23.90668376,102.2186563,8.769873713,8.735626552,8.708839172,0.906219482,2.078857422,56.13333333,0.613333333,1,,8.366373445,225,,,,,0,8.49149426,,,,8.457247099,8.430459719,,,,,,,2.148132324,2.065658569
56.15,8.643735656,6.04727584,23.90958687,102.2186563,8.764109339,8.735965633,8.709517334,0.906219482,2.078933716,56.15,0.615,1,,8.366306864,224,,,,,0,8.486680547,,,,8.458536841,8.432088542,,,,,,,2.14805603,2.065887451
56.16666667,8.644752898,6.100143129,23.90378064,102.2135,8.763431177,8.739356441,8.709856415,0.906295776,2.078781128,56.16666667,0.616666667,1,,8.36486947,224,,,,,0,8.483547749,,,,8.459473012,8.429972986,,,,,,,2.14805603,2.065658569
56.18333333,8.643735656,6.076028225,23.91684457,102.2135,8.763092097,8.739695522,8.707143768,0.906219482,2.078704834,56.18333333,0.618333333,1,,8.365024217,225,,,,,0,8.484380658,,,,8.460984083,8.428432329,,,,,,,2.148132324,2.065734863
56.2,8.639666686,6.074173232,23.91103841,102.2169375,8.764109339,8.745798976,8.706465607,0.906219482,2.078704834,56.2,0.62,1,,8.361011215,224,,,,,0,8.485453868,,,,8.467143505,8.427810135,,,,,,,2.148208618,2.065658569
56.21666667,8.639327605,6.061188284,23.9139415,102.2169375,8.765465662,8.746816218,8.706126526,0.906143188,2.078857422,56.21666667,0.621666667,1,,8.361282356,224,,,,,0,8.487420413,,,,8.468770969,8.428081276,,,,,,,2.148132324,2.065811157
56.23333333,8.633902313,6.059333292,23.91974762,102.220375,8.764109339,8.752580592,8.706126526,0.906219482,2.078704834,56.23333333,0.623333333,1,,8.355971202,225,,,,,0,8.486178228,,,,8.474649481,8.428195415,,,,,,,2.14805603,2.065734863
56.25,8.627459778,6.074173232,23.92555369,102.2135,8.758684046,8.752241511,8.705787445,0.906219482,2.078857422,56.25,0.625,1,,8.348877088,224,,,,,0,8.480101356,,,,8.473658821,8.427204755,,,,,,,2.148208618,2.065734863
56.26666667,8.627120697,6.084375692,23.91974762,102.2135,8.759023127,8.75190243,8.705109283,0.906219482,2.078857422,56.26666667,0.626666667,1,,8.348040935,224,,,,,0,8.479943365,,,,8.472822668,8.426029521,,,,,,,2.148132324,2.065811157
56.28333333,8.620678162,6.082520699,23.91974762,102.2152188,8.754954158,8.75156335,8.705787445,0.905990601,2.078857422,56.28333333,0.628333333,1,,8.341683485,225,,,,,0,8.475959481,,,,8.472568673,8.426792768,,,,,,,2.14805603,2.065658569
56.3,8.620678162,6.277294921,23.91974762,102.2135,8.754275996,8.75156335,8.705448364,0.906066895,2.078781128,56.3,0.63,1,,8.332749529,224,,,,,0,8.466347363,,,,8.463634717,8.417519732,,,,,,,2.14805603,2.065887451
56.31666667,8.619660919,6.102925617,23.9052322,102.2152188,8.755293238,8.746477138,8.706126526,0.906143188,2.078704834,56.31666667,0.631666667,1,,8.339657146,224,,,,,0,8.475289465,,,,8.466473364,8.426122753,,,,,,,2.148132324,2.065811157
56.33333333,8.62,6.061188284,23.91248996,102.2152188,8.748850703,8.746816218,8.705448364,0.906066895,2.078781128,56.33333333,0.633333333,1,,8.341947485,225,,,,,0,8.470798188,,,,8.468763703,8.427395849,,,,,,,2.148132324,2.065734863
56.35,8.620678162,6.073245736,23.90958687,102.2152188,8.750546107,8.739356441,8.705109283,0.906066895,2.078857422,56.35,0.635,1,,8.342057958,224,,,,,0,8.471925904,,,,8.460736237,8.42648908,,,,,,,2.14805603,2.065887451
56.36666667,8.619660919,6.076028225,23.90813531,102.2083438,8.742069087,8.735287471,8.702735718,0.906066895,2.078781128,56.36666667,0.636666667,1,,8.340905779,224,,,,,0,8.463313947,,,,8.456532331,8.423980577,,,,,,,2.148132324,2.065887451
56.38333333,8.626442535,6.348712135,23.91248996,102.2169375,8.742747249,8.73460931,8.703074799,0.906219482,2.078857422,56.38333333,0.638333333,1,,8.335200077,225,,,,,0,8.451504791,,,,8.443366851,8.41183234,,,,,,,2.147979736,2.065582275
56.4,8.634241394,6.077883218,23.89942593,102.2100625,8.742408168,8.729862179,8.701718475,0.906219482,2.07901001,56.4,0.64,1,,8.355357407,224,,,,,0,8.463524181,,,,8.450978192,8.422834488,,,,,,,2.148132324,2.065811157
56.41666667,8.633224151,6.72805812,23.90958687,102.2083438,8.748172542,8.729862179,8.700701233,0.906143188,2.078781128,56.41666667,0.641666667,1,,8.324563345,224,,,,,0,8.439511736,,,,8.421201373,8.392040427,,,,,,,2.147979736,2.065734863
56.43333333,8.639666686,6.077883218,23.90668376,102.2220938,8.749189784,8.73054034,8.700701233,0.906219482,2.07901001,56.43333333,0.643333333,1,,8.360819154,225,,,,,0,8.470342252,,,,8.451692808,8.421853701,,,,,,,2.14805603,2.065811157
56.45,8.637971282,6.092723158,23.91103841,102.2135,8.750207026,8.73054034,8.700701233,0.906219482,2.078781128,56.45,0.645,1,,8.358464824,224,,,,,0,8.470700569,,,,8.451033882,8.421194775,,,,,,,2.148132324,2.065811157
56.46666667,8.639327605,6.077883218,23.892168,102.2135,8.754615077,8.73054034,8.700701233,0.905914307,2.07862854,56.46666667,0.646666667,1,,8.360407144,224,,,,,0,8.475694615,,,,8.451619879,8.421780771,,,,,,,2.14805603,2.065811157
56.48333333,8.639666686,6.105708106,23.9052322,102.2135,8.753936915,8.729862179,8.700701233,0.905914307,2.078781128,56.48333333,0.648333333,1,,8.359535252,225,,,,,0,8.473805481,,,,8.449730744,8.420569799,,,,,,,2.14805603,2.065658569
56.5,8.638649444,6.111273084,23.89652277,102.2117813,8.754954158,8.730201259,8.700362152,0.906143188,2.07862854,56.5,0.65,1,,8.358218694,224,,,,,0,8.474523407,,,,8.449770509,8.419931402,,,,,,,2.148132324,2.065658569
56.51666667,8.638310363,6.071390743,23.90668376,102.2100625,8.758684046,8.729184017,8.700701233,0.905990601,2.078781128,56.51666667,0.651666667,1,,8.3597607,224,,,,,0,8.480134383,,,,8.450634353,8.422151569,,,,,,,2.148132324,2.065811157
56.53333333,8.637971282,6.077883218,23.90378064,102.206625,8.758344966,8.729523098,8.700701233,0.905914307,2.078857422,56.53333333,0.653333333,1,,8.359109171,225,,,,,0,8.479482854,,,,8.450660986,8.421839121,,,,,,,2.14805603,2.065582275
56.55,8.638988525,6.105708106,23.89797435,102.2169375,8.76444842,8.730201259,8.700701233,0.905990601,2.078781128,56.55,0.655,1,,8.358820465,224,,,,,0,8.48428036,,,,8.450033199,8.420533173,,,,,,,2.148208618,2.065811157
56.56666667,8.638649444,6.094578151,23.89942593,102.2031875,8.76444842,8.722741482,8.700701233,0.906143188,2.078933716,56.56666667,0.656666667,1,,8.358999409,224,,,,,0,8.484798385,,,,8.443091447,8.421051198,,,,,,,2.148132324,2.065811157
56.58333333,8.638988525,6.085303188,23.89507118,102.2135,8.763770258,8.722402401,8.700362152,0.905914307,2.078933716,56.58333333,0.658333333,1,,8.359742163,225,,,,,0,8.484523897,,,,8.443156039,8.42111579,,,,,,,2.147979736,2.065658569
56.6,8.633902313,6.085303188,23.89797435,102.2152188,8.763431177,8.723080563,8.700701233,0.905990601,2.078781128,56.6,0.66,1,,8.354670558,224,,,,,0,8.484199423,,,,8.443848808,8.421469478,,,,,,,2.14805603,2.065734863
56.61666667,8.633902313,6.085303188,23.89507118,102.206625,8.764109339,8.722402401,8.700701233,0.905761719,2.078857422,56.61666667,0.661666667,1,,8.354655951,224,,,,,0,8.484862977,,,,8.443156039,8.421454871,,,,,,,2.14805603,2.065734863
56.63333333,8.633902313,6.080665706,23.89797435,102.206625,8.763092097,8.721724239,8.700701233,0.905990601,2.078781128,56.63333333,0.663333333,1,,8.354883355,225,,,,,0,8.484073138,,,,8.442705281,8.421682275,,,,,,,2.148132324,2.065658569
56.65,8.633563232,6.069535751,23.89507118,102.206625,8.758005885,8.723080563,8.700701233,0.905838013,2.078781128,56.65,0.665,1,,8.355040417,224,,,,,0,8.479483069,,,,8.444557747,8.422178418,,,,,,,2.14805603,2.065658569
56.66666667,8.633902313,6.063043277,23.9008775,102.2100625,8.755293238,8.723080563,8.701040314,0.905914307,2.078857422,56.66666667,0.666666667,1,,8.355706532,224,,,,,0,8.477097458,,,,8.444884782,8.422844533,,,,,,,2.14805603,2.065734863
56.68333333,8.634241394,6.07231824,23.89797435,102.2100625,8.756310481,8.722741482,8.702057556,0.905914307,2.078857422,56.68333333,0.668333333,1,,8.355605469,225,,,,,0,8.477674556,,,,8.444105558,8.423421632,,,,,,,2.147979736,2.065505981
56.7,8.638988525,6.063043277,23.90813531,102.2135,8.758684046,8.723419643,8.703074799,0.905990601,2.078857422,56.7,0.67,1,,8.360829106,224,,,,,0,8.480524627,,,,8.445260224,8.42491538,,,,,,,2.14805603,2.065811157
56.71666667,8.639327605,6.071390743,23.89797435,102.206625,8.758344966,8.72206332,8.702396637,0.905838013,2.07901001,56.71666667,0.671666667,1,,8.360734241,224,,,,,0,8.479751601,,,,8.443469955,8.423803272,,,,,,,2.147979736,2.065734863
56.73333333,8.638649444,6.053768314,23.90378064,102.2135,8.758344966,8.717316189,8.703074799,0.905685425,2.078781128,56.73333333,0.673333333,1,,8.360893759,225,,,,,0,8.480589281,,,,8.439560504,8.425319114,,,,,,,2.14805603,2.065811157
56.75,8.634580474,6.089940669,23.89071641,102.2049063,8.758344966,8.71765527,8.701718475,0.905838013,2.078781128,56.75,0.675,1,,8.355099372,224,,,,,0,8.478863863,,,,8.438174167,8.422237373,,,,,,,2.14805603,2.065734863
56.76666667,8.63254599,6.052840818,23.8878132,102.2186563,8.755632319,8.717316189,8.702735718,0.905685425,2.078857422,56.76666667,0.676666667,1,,8.354752946,224,,,,,0,8.477839276,,,,8.439523145,8.424942674,,,,,,,2.14805603,2.065734863
56.78333333,8.630850586,6.092723158,23.892168,102.2083438,8.754275996,8.717316189,8.702735718,0.905761719,2.078857422,56.78333333,0.678333333,1,,8.351249103,225,,,,,0,8.474674514,,,,8.437714707,8.423134236,,,,,,,2.14805603,2.065505981
56.8,8.628137939,6.07231824,23.88926481,102.2100625,8.748850703,8.723419643,8.702057556,0.905609131,2.078781128,56.8,0.68,1,,8.349458278,224,,,,,0,8.470171042,,,,8.444739982,8.423377895,,,,,,,2.148132324,2.065887451
56.81666667,8.619321838,6.076028225,23.89507118,102.2049063,8.742408168,8.722741482,8.702057556,0.905532837,2.078704834,56.81666667,0.681666667,1,,8.340501092,224,,,,,0,8.463587422,,,,8.443920736,8.42323681,,,,,,,2.14805603,2.065734863
56.83333333,8.621017242,6.059333292,23.88490999,102.2117813,8.737661037,8.72206332,8.701379395,0.905761719,2.078857422,56.83333333,0.683333333,1,,8.342911673,225,,,,,0,8.459555468,,,,8.443957751,8.423273825,,,,,,,2.147903442,2.065734863
56.85,8.614574707,6.049130832,23.87620024,102.206625,8.731896663,8.722402401,8.701379395,0.905761719,2.078857422,56.85,0.685,1,,8.336893788,224,,,,,0,8.454215744,,,,8.444721482,8.423698476,,,,,,,2.148208618,2.065734863
56.86666667,8.614913788,6.035218388,23.8878132,102.2117813,8.732235744,8.722741482,8.701040314,0.905838013,2.078781128,56.86666667,0.686666667,1,,8.33792952,224,,,,,0,8.455251476,,,,8.445757213,8.424056045,,,,,,,2.148132324,2.065658569
56.88333333,8.613896546,6.070463247,23.88200675,102.2083438,8.731896663,8.71765527,8.701379395,0.905914307,2.078933716,56.88333333,0.688333333,1,,8.335265559,225,,,,,0,8.453265676,,,,8.439024283,8.422748408,,,,,,,2.14805603,2.065658569
56.9,8.614235626,6.066753262,23.89071641,102.2031875,8.732235744,8.71765527,8.702735718,0.905838013,2.078704834,56.9,0.69,1,,8.335818646,224,,,,,0,8.453818764,,,,8.43923829,8.424318738,,,,,,,2.14805603,2.065734863
56.91666667,8.610505738,6.035218388,23.88055513,102.2083438,8.736643794,8.712569058,8.702057556,0.905761719,2.078857422,56.91666667,0.691666667,1,,8.333485219,224,,,,,0,8.459623276,,,,8.435548539,8.425037038,,,,,,,2.148132324,2.065658569
56.93333333,8.610505738,6.055623306,23.8878132,102.2049063,8.737321956,8.712229977,8.702396637,0.905609131,2.078781128,56.93333333,0.693333333,1,,8.332584993,225,,,,,0,8.459401211,,,,8.434309232,8.424475892,,,,,,,2.148132324,2.065734863
56.95,8.609827576,6.034290892,23.88490999,102.206625,8.737661037,8.712569058,8.700701233,0.905456543,2.078704834,56.95,0.695,1,,8.332871379,224,,,,,0,8.46070484,,,,8.435612861,8.423745036,,,,,,,2.147979736,2.065582275
56.96666667,8.604402283,6.04727584,23.89652277,102.2100625,8.737321956,8.712229977,8.700701233,0.905761719,2.079086304,56.96666667,0.696666667,1,,8.326908204,224,,,,,0,8.459827876,,,,8.434735897,8.423207153,,,,,,,2.14805603,2.065734863
56.98333333,8.604402283,6.048203336,23.88200675,102.2152188,8.738339198,8.712229977,8.700701233,0.905456543,2.07901001,56.98333333,0.698333333,1,,8.326793014,225,,,,,0,8.460729929,,,,8.434620708,8.423091964,,,,,,,2.148132324,2.065734863
57,8.605419526,6.061188284,23.8878132,102.2083438,8.737661037,8.712569058,8.700701233,0.905609131,2.078933716,57,0.7,1,,8.327243378,224,,,,,0,8.459484889,,,,8.43439291,8.422525085,,,,,,,2.148132324,2.065963745
57.01666667,8.605080445,6.731768105,23.88200675,102.206625,8.738000118,8.712229977,8.700023071,0.905532837,2.078857422,57.01666667,0.701666667,1,,8.296095922,224,,,,,0,8.429015595,,,,8.403245454,8.391038548,,,,,,,2.14805603,2.065811157
57.03333333,8.605758606,6.056550803,23.88926481,102.2100625,8.74342541,8.712569058,8.699005829,0.905532837,2.078857422,57.03333333,0.703333333,1,,8.327802568,225,,,,,0,8.465469372,,,,8.434613019,8.42104979,,,,,,,2.14805603,2.065658569
57.05,8.605758606,6.050058329,23.892168,102.2049063,8.737321956,8.711890896,8.698666748,0.905456543,2.078781128,57.05,0.705,1,,8.328115058,224,,,,,0,8.459678408,,,,8.434247348,8.4210232,,,,,,,2.14805603,2.065811157
57.06666667,8.604063203,6.064898269,23.88345837,102.2100625,8.736643794,8.712569058,8.699005829,0.905609131,2.078933716,57.06666667,0.706666667,1,,8.325694932,224,,,,,0,8.458275523,,,,8.434200787,8.420637558,,,,,,,2.148132324,2.065658569
57.08333333,8.604402283,6.041710862,23.8863616,102.206625,8.737661037,8.716977108,8.69968399,0.905609131,2.078781128,57.08333333,0.708333333,1,,8.327112789,225,,,,,0,8.460371542,,,,8.439687614,8.422394496,,,,,,,2.148208618,2.065658569
57.1,8.599316071,6.050985825,23.9008775,102.2049063,8.737321956,8.717994351,8.699005829,0.905609131,2.078857422,57.1,0.71,1,,8.321673533,224,,,,,0,8.459679418,,,,8.440351812,8.421363291,,,,,,,2.148208618,2.065734863
57.11666667,8.599316071,6.042638358,23.89071641,102.206625,8.732574825,8.71765527,8.700023071,0.905532837,2.078857422,57.11666667,0.711666667,1,,8.322005778,224,,,,,0,8.455264532,,,,8.440344977,8.422712778,,,,,,,2.148132324,2.065658569
57.13333333,8.599655152,6.062115781,23.90232907,102.2049063,8.729184017,8.71765527,8.69968399,0.905380249,2.078933716,57.13333333,0.713333333,1,,8.321509201,225,,,,,0,8.451038066,,,,8.439509319,8.42153804,,,,,,,2.14805603,2.065582275
