Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure 3 (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: FlowV2 (V),Latest: Potential (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
53.58333333,9.089489084,3.441011254,24.34634856,912.1038452,8.596126523,8.49304596,9.263776614,2.157440186,2.10647583,2.089080811,2.071609497,53.58333333,0.358333333,0,,8.932848671,225,,,,,0,8.439486111,,,,8.336405548,9.107136202,,,,,,
53.6,9.088810922,3.493878542,24.35360135,912.0868195,8.596126523,8.493385041,9.263098452,2.157363892,2.106628418,2.089157104,2.071304321,53.6,0.36,0,,8.929784168,224,,,,,0,8.437099769,,,,8.334358287,9.104071699,,,,,,
53.61666667,9.090167245,3.40947638,24.34924969,912.0868195,8.596804684,8.492706879,9.263437533,2.157363892,2.106628418,2.089080811,2.071304321,53.61666667,0.361666667,0,,8.934970262,224,,,,,0,8.441607702,,,,8.337509897,9.10824055,,,,,,
53.63333333,9.095253457,3.461416172,24.35940353,912.0697937,8.596465603,8.49304596,9.264454775,2.157363892,2.10647583,2.089080811,2.071380615,53.63333333,0.363333333,0,,8.937720307,225,,,,,0,8.438932454,,,,8.33551281,9.106921625,,,,,,
53.65,9.095592538,3.305596795,24.34634856,912.0527679,8.596465603,8.493385041,9.263776614,2.157440186,2.106399536,2.089080811,2.071304321,53.65,0.365,0,,8.945116412,224,,,,,0,8.445989477,,,,8.342908915,9.113300487,,,,,,
53.66666667,9.095253457,3.659900379,24.35940353,912.1378967,8.588666745,8.49304596,9.264115694,2.157287598,2.106628418,2.089309692,2.071304321,53.66666667,0.366666667,0,,8.928687056,224,,,,,0,8.422100344,,,,8.326479559,9.097549293,,,,,,
53.68333333,9.095592538,3.655262898,24.3521508,912.0697937,8.589344907,8.49304596,9.264115694,2.157363892,2.10647583,2.089157104,2.071304321,53.68333333,0.368333333,0,,8.929216004,225,,,,,0,8.422968373,,,,8.326669426,9.09773916,,,,,,
53.7,9.094914376,3.641350453,24.35650245,912.0357422,8.589344907,8.49304596,9.263437533,2.157287598,2.10647583,2.089157104,2.071456909,53.7,0.37,0,,8.929183762,224,,,,,0,8.423614292,,,,8.327315346,9.097706918,,,,,,
53.71666667,9.094914376,3.694217742,24.35070024,912.0868195,8.589005826,8.49304596,9.256316836,2.157287598,2.10647583,2.089157104,2.071380615,53.71666667,0.371666667,0,,8.926760451,224,,,,,0,8.4208519,,,,8.324892035,9.088162911,,,,,,
53.73333333,9.101356911,3.572715727,24.35795299,912.0697937,8.589005826,8.49304596,9.256316836,2.157363892,2.106628418,2.089080811,2.071380615,53.73333333,0.373333333,0,,8.938754246,225,,,,,0,8.42640316,,,,8.330443294,9.09371417,,,,,,
53.75,9.101017831,3.59219315,24.34779912,912.0868195,8.583919614,8.49304596,9.255638674,2.157287598,2.106704712,2.089080811,2.071304321,53.75,0.375,0,,8.937499541,224,,,,,0,8.420401324,,,,8.329527671,9.092120385,,,,,,
53.76666667,9.101017831,3.597758127,24.3521508,912.0527679,8.589005826,8.493385041,9.255299594,2.157287598,2.10647583,2.089004517,2.071380615,53.76666667,0.376666667,0,,8.93725874,224,,,,,0,8.425246735,,,,8.32962595,9.091540503,,,,,,
53.78333333,9.099322427,3.56715075,24.3521508,912.0697937,8.583580533,8.493385041,9.250891543,2.157287598,2.106399536,2.089157104,2.071380615,53.78333333,0.378333333,0,,8.936956492,225,,,,,0,8.421214598,,,,8.331019106,9.088525608,,,,,,
53.8,9.10067875,3.586628172,24.35360135,912.1038452,8.583919614,8.49304596,9.250552463,2.157287598,2.106399536,2.089157104,2.071380615,53.8,0.38,0,,8.937430421,224,,,,,0,8.420671285,,,,8.329797631,9.087304133,,,,,,
53.81666667,9.101017831,5.175429323,24.35360135,912.120871,8.583919614,8.493385041,9.245466251,2.157440186,2.106628418,2.089080811,2.071380615,53.81666667,0.381666667,0,,8.865453911,224,,,,,0,8.348355695,,,,8.257821122,9.009902331,,,,,,
53.83333333,9.10067875,3.436373772,24.3550519,912.0187164,8.583580533,8.493385041,9.251230624,2.157211304,2.106628418,2.089157104,2.071380615,53.83333333,0.383333333,0,,8.944273358,225,,,,,0,8.427175141,,,,8.336979649,9.094825232,,,,,,
53.85,9.104747719,3.488313565,24.34779912,912.120871,8.583919614,8.49304596,9.251230624,2.157592773,2.106628418,2.089080811,2.071380615,53.85,0.385,0,,8.945958077,224,,,,,0,8.425129971,,,,8.334256317,9.092440981,,,,,,
53.86666667,9.10067875,3.355681595,24.35360135,912.0697937,8.583919614,8.493385041,9.250891543,2.157363892,2.106704712,2.089157104,2.071380615,53.86666667,0.386666667,0,,8.947942144,224,,,,,0,8.431183008,,,,8.340648435,9.098154937,,,,,,
53.88333333,9.100000588,3.518920942,24.34199685,912.0527679,8.582902372,8.493385041,9.250552463,2.157363892,2.106628418,2.089004517,2.071228027,53.88333333,0.388333333,0,,8.93980135,225,,,,,0,8.422703134,,,,8.333185803,9.090353225,,,,,,
53.9,9.094575296,3.35939158,24.34924969,912.0868195,8.583919614,8.493385041,9.250891543,2.157516479,2.106552124,2.089080811,2.071304321,53.9,0.39,0,,8.941658138,224,,,,,0,8.431002456,,,,8.340467883,9.097974386,,,,,,
53.91666667,9.094914376,3.842617149,24.34924969,912.0868195,8.589344907,8.493385041,9.256316836,2.157287598,2.106552124,2.089080811,2.071380615,53.91666667,0.391666667,0,,8.920001128,224,,,,,0,8.414431659,,,,8.318471793,9.081403588,,,,,,
53.93333333,9.08779368,3.318581743,24.35650245,912.0697937,8.596126523,8.493385041,9.256316836,2.157211304,2.106628418,2.089157104,2.071380615,53.93333333,0.393333333,0,,8.9367534,225,,,,,0,8.445086243,,,,8.342344761,9.105276556,,,,,,
53.95,9.08779368,3.383506483,24.34199685,912.0357422,8.595787442,8.492706879,9.255977755,2.157363892,2.10647583,2.089080811,2.071380615,53.95,0.395,0,,8.933759199,224,,,,,0,8.441752961,,,,8.338672399,9.101943275,,,,,,
53.96666667,9.088810922,3.619090542,24.35070024,912.0868195,8.596126523,8.49304596,9.255977755,2.157363892,2.106628418,2.089157104,2.071304321,53.96666667,0.396666667,0,,8.924076647,224,,,,,0,8.431392248,,,,8.328311685,9.09124348,,,,,,
53.98333333,9.081690225,4.813705769,24.3550519,912.0868195,8.596465603,8.49304596,9.263098452,2.157211304,2.106552124,2.089004517,2.071228027,53.98333333,0.398333333,0,,8.862596032,225,,,,,0,8.377371411,,,,8.273951767,9.044004259,,,,,,
54,9.081690225,3.608888083,24.34779912,912.0868195,8.599856411,8.49304596,9.26208121,2.157516479,2.10647583,2.089157104,2.071304321,54,0.4,0,,8.917411975,224,,,,,0,8.435578161,,,,8.32876771,9.097802959,,,,,,
54.01666667,9.081690225,3.610743075,24.34344743,912.120871,8.596126523,8.49304596,9.26208121,2.157440186,2.106628418,2.089157104,2.071304321,54.01666667,0.401666667,0,,8.917314966,224,,,,,0,8.431751263,,,,8.328670701,9.09770595,,,,,,
54.03333333,9.082368387,3.633930483,24.35360135,912.0868195,8.589005826,8.493385041,9.26242029,2.157363892,2.106399536,2.089080811,2.071228027,54.03333333,0.403333333,0,,8.916967054,225,,,,,0,8.423604493,,,,8.327983708,9.097018958,,,,,,
54.05,9.08779368,3.584773179,24.344898,912.0697937,8.59510928,8.49304596,9.269540987,2.157363892,2.106552124,2.089080811,2.071151733,54.05,0.405,0,,8.924604832,224,,,,,0,8.431920433,,,,8.329857113,9.10635214,,,,,,
54.06666667,9.087115518,3.504081002,24.34199685,912.0868195,8.595448361,8.49304596,9.268523745,2.157363892,2.106552124,2.089157104,2.071380615,54.06666667,0.406666667,0,,8.92759187,224,,,,,0,8.435924713,,,,8.333522312,9.109000097,,,,,,
54.08333333,9.087454599,3.494806039,24.3521508,912.0868195,8.59510928,8.492706879,9.269201906,2.157287598,2.10647583,2.089080811,2.071380615,54.08333333,0.408333333,0,,8.928381577,225,,,,,0,8.436036258,,,,8.333633857,9.110128884,,,,,,
54.1,9.093897134,3.326001713,24.344898,912.0697937,8.595448361,8.492706879,9.272931795,2.157516479,2.106628418,2.089080811,2.071228027,54.1,0.41,0,,8.942488283,224,,,,,0,8.444039511,,,,8.341298029,9.121522945,,,,,,
54.11666667,9.094236215,3.448431224,24.34199685,912.120871,8.589005826,8.492706879,9.269540987,2.157516479,2.106704712,2.089080811,2.071304321,54.11666667,0.411666667,0,,8.937246029,224,,,,,0,8.43201564,,,,8.335716693,9.112550801,,,,,,
54.13333333,9.094914376,3.414113861,24.34779912,912.0357422,8.588327664,8.492028718,9.268862826,2.157363892,2.106628418,2.089157104,2.071304321,54.13333333,0.413333333,0,,8.939502338,225,,,,,0,8.432915626,,,,8.33661668,9.113450787,,,,,,
54.15,9.093558053,4.940772761,24.34924969,912.0697937,8.588666745,8.49304596,9.268523745,2.157440186,2.106552124,2.089004517,2.071304321,54.15,0.415,0,,8.868657529,224,,,,,0,8.363766221,,,,8.268145436,9.043623221,,,,,,
54.16666667,9.094575296,4.854515606,24.34634856,912.1038452,8.588327664,8.49304596,9.263776614,2.157440186,2.10647583,2.088928223,2.071304321,54.16666667,0.416666667,0,,8.873589873,224,,,,,0,8.367342242,,,,8.272060538,9.042791191,,,,,,
54.18333333,9.094236215,3.671030335,24.34779912,912.0697937,8.583241452,8.49304596,9.263437533,2.157287598,2.106552124,2.089080811,2.071304321,54.18333333,0.418333333,0,,8.92712922,225,,,,,0,8.416134458,,,,8.325938966,9.096330538,,,,,,
54.2,9.100000588,4.623569029,24.34779912,912.0697937,8.57815524,8.492706879,9.268184664,2.157287598,2.10647583,2.089080811,2.071304321,54.2,0.42,0,,8.889533593,224,,,,,0,8.367688245,,,,8.282239884,9.057717669,,,,,,
54.21666667,9.098305184,3.688652764,24.34199685,912.0868195,8.57374719,8.492706879,9.268862826,2.157363892,2.106628418,2.089080811,2.071228027,54.21666667,0.421666667,0,,8.930378888,224,,,,,0,8.405820893,,,,8.324780583,9.100936529,,,,,,
54.23333333,9.098983346,3.619090542,24.33184277,912.0868195,8.567982816,8.49304596,9.267845583,2.157516479,2.106628418,2.089157104,2.071380615,54.23333333,0.423333333,0,,8.934194463,225,,,,,0,8.403193933,,,,8.328257077,9.1030567,,,,,,
54.25,9.098983346,3.604250601,24.34199685,912.0697937,8.561879362,8.492706879,9.272592714,2.157363892,2.10647583,2.089080811,2.071380615,54.25,0.425,0,,8.934899466,224,,,,,0,8.397795483,,,,8.328623,9.108508835,,,,,,
54.26666667,9.098644265,3.604250601,24.34199685,912.0527679,8.561879362,8.49304596,9.268184664,2.157363892,2.106552124,2.089157104,2.071228027,54.26666667,0.426666667,0,,8.934560386,224,,,,,0,8.397795483,,,,8.328962081,9.104100785,,,,,,
54.28333333,9.098983346,3.559730779,24.33329336,912.0868195,8.561879362,8.492706879,9.271914553,2.157287598,2.106628418,2.089157104,2.071304321,54.28333333,0.428333333,0,,8.936901439,225,,,,,0,8.399797455,,,,8.330624972,9.109832646,,,,,,
54.3,9.098644265,3.54952832,24.32749098,912.0527679,8.556454069,8.492367799,9.268523745,2.157363892,2.106628418,2.089004517,2.071304321,54.3,0.43,0,,8.937010404,224,,,,,0,8.394820208,,,,8.330733937,9.106889884,,,,,,
54.31666667,9.092879892,3.471618631,24.33764512,912.0527679,8.551028777,8.492706879,9.267845583,2.157287598,2.10647583,2.089080811,2.071380615,54.31666667,0.431666667,0,,8.934822006,224,,,,,0,8.392970892,,,,8.334648994,9.109787698,,,,,,
54.33333333,9.093218972,3.440083757,24.33329336,912.0187164,8.544925322,8.492706879,9.268523745,2.157516479,2.106552124,2.089157104,2.071304321,54.33333333,0.433333333,0,,8.936584842,225,,,,,0,8.388291192,,,,8.336072749,9.111889614,,,,,,
54.35,9.093218972,3.442866246,24.3390957,912.0357422,8.540178191,8.492028718,9.272592714,2.157363892,2.106399536,2.089157104,2.071380615,54.35,0.435,0,,8.93647414,224,,,,,0,8.383433358,,,,8.335283885,9.115847882,,,,,,
54.36666667,9.093558053,3.43451878,24.34199685,912.0527679,8.536448302,8.492028718,9.272592714,2.157363892,2.10647583,2.089157104,2.071304321,54.36666667,0.436666667,0,,8.937201232,224,,,,,0,8.380091481,,,,8.335671897,9.116235894,,,,,,
54.38333333,9.093218972,3.396491432,24.34054628,912.0527679,8.531023009,8.492367799,9.271914553,2.157363892,2.106552124,2.089080811,2.071456909,54.38333333,0.438333333,0,,8.938589408,225,,,,,0,8.376393445,,,,8.337738234,9.117284989,,,,,,
54.4,9.097627023,3.442866246,24.344898,912.0357422,8.525936798,8.49304596,9.272253634,2.157287598,2.106399536,2.089157104,2.071380615,54.4,0.44,0,,8.940898174,224,,,,,0,8.369207948,,,,8.336317111,9.115524784,,,,,,
54.41666667,9.097966103,3.300031817,24.32749098,912.0868195,8.517798858,8.492706879,9.272592714,2.157440186,2.106399536,2.089157104,2.071380615,54.41666667,0.441666667,0,,8.947693494,224,,,,,0,8.367526248,,,,8.342434269,9.122320105,,,,,,
54.43333333,9.092879892,3.371449032,24.32894158,912.0868195,8.513051727,8.49304596,9.272253634,2.157287598,2.106628418,2.089004517,2.071228027,54.43333333,0.443333333,0,,8.939359093,225,,,,,0,8.359530929,,,,8.339525162,9.118732835,,,,,,
54.45,9.091862649,3.34176915,24.3390957,912.0527679,8.513051727,8.492367799,9.278696169,2.157363892,2.10647583,2.089157104,2.071228027,54.45,0.445,0,,8.939720507,224,,,,,0,8.360909585,,,,8.340225656,9.126554026,,,,,,
54.46666667,9.092879892,3.644132942,24.3390957,912.0527679,8.507965515,8.492367799,9.278357088,2.157287598,2.106323242,2.089157104,2.071304321,54.46666667,0.446666667,0,,8.926971905,224,,,,,0,8.342057528,,,,8.326459812,9.112449101,,,,,,
54.48333333,9.09220173,3.641350453,24.33764512,912.0868195,8.50152298,8.492367799,9.277678926,2.157440186,2.106552124,2.089080811,2.071380615,54.48333333,0.448333333,0,,8.926416195,225,,,,,0,8.335737445,,,,8.326582264,9.111893392,,,,,,
54.5,9.098305184,3.639495461,24.32894158,912.0527679,8.496097687,8.492367799,9.277678926,2.157363892,2.10647583,2.089080811,2.071380615,54.5,0.45,0,,8.932578744,224,,,,,0,8.330371247,,,,8.326641358,9.111952486,,,,,,
54.51666667,9.092540811,4.157965889,24.32458977,912.0527679,8.491350556,8.491350556,9.276661684,2.157211304,2.10647583,2.089157104,2.071151733,54.51666667,0.451666667,0,,8.903191038,224,,,,,0,8.302000783,,,,8.302000783,9.087311911,,,,,,
54.53333333,9.091862649,3.564368261,24.33329336,912.0357422,8.486264344,8.492028718,9.277678926,2.157287598,2.10647583,2.088928223,2.071304321,54.53333333,0.453333333,0,,8.929569588,225,,,,,0,8.323971283,,,,8.329735656,9.115385865,,,,,,
54.55,9.085759195,3.584773179,24.344898,912.0187164,8.480499971,8.492028718,9.278357088,2.157363892,2.106552124,2.089004517,2.071380615,54.55,0.455,0,,8.922570347,224,,,,,0,8.317311123,,,,8.32883987,9.11516824,,,,,,
54.56666667,9.085420114,3.569005742,24.34054628,912.0527679,8.475074678,8.492028718,9.277000765,2.157287598,2.106628418,2.089004517,2.071304321,54.56666667,0.456666667,0,,8.922936618,224,,,,,0,8.312591182,,,,8.329545222,9.114517269,,,,,,
54.58333333,9.085420114,3.852819608,24.33474395,912.0357422,8.469988466,8.492367799,9.277678926,2.157363892,2.106552124,2.089233398,2.071380615,54.58333333,0.458333333,0,,8.90999774,225,,,,,0,8.294566092,,,,8.316945425,9.102256553,,,,,,
54.6,9.084741952,3.508718483,24.32458977,912.0357422,8.46320685,8.492028718,9.278018007,2.157363892,2.106399536,2.089080811,2.071304321,54.6,0.46,0,,8.924958283,224,,,,,0,8.30342318,,,,8.332245048,9.118234338,,,,,,
54.61666667,9.085081033,3.443793743,24.33184277,912.0527679,8.464224092,8.491011475,9.284121462,2.157440186,2.106552124,2.089157104,2.071304321,54.61666667,0.461666667,0,,8.928273979,224,,,,,0,8.307417039,,,,8.334204422,9.127314408,,,,,,
54.63333333,9.084741952,3.458633683,24.33764512,912.0527679,8.457442476,8.491350556,9.284121462,2.157363892,2.10647583,2.089080811,2.071380615,54.63333333,0.463333333,0,,8.927275254,225,,,,,0,8.299975778,,,,8.333883857,9.126654763,,,,,,
54.65,9.084063791,3.480893594,24.32749098,912.0357422,8.457781557,8.492028718,9.284121462,2.157440186,2.10647583,2.089157104,2.071380615,54.65,0.465,0,,8.92555533,224,,,,,0,8.299273096,,,,8.333520257,9.125613,,,,,,
54.66666667,9.090506326,3.441011254,24.34054628,912.0527679,8.463545931,8.491350556,9.2834433,2.157592773,2.10647583,2.089004517,2.071380615,54.66666667,0.466666667,0,,8.933849941,224,,,,,0,8.306889545,,,,8.334694171,9.126786915,,,,,,
54.68333333,9.092540811,3.389071461,24.33764512,912.0527679,8.464563173,8.491689637,9.2834433,2.157287598,2.10647583,2.089080811,2.071304321,54.68333333,0.468333333,0,,8.938241182,225,,,,,0,8.310263544,,,,8.337390008,9.129143671,,,,,,
54.7,9.090845407,3.415041357,24.33474395,912.0697937,8.457442476,8.491350556,9.283104219,2.157211304,2.10647583,2.088928223,2.071304321,54.7,0.47,0,,8.935355474,224,,,,,0,8.301952544,,,,8.335860624,9.127614287,,,,,,
54.71666667,9.091523568,3.39185395,24.32313916,912.0357422,8.457103396,8.490333314,9.282765138,2.157363892,2.106399536,2.089157104,2.071380615,54.71666667,0.471666667,0,,8.937057855,224,,,,,0,8.302637682,,,,8.335867601,9.128299425,,,,,,
54.73333333,9.096948861,3.344551639,24.3390957,912.0357422,8.457442476,8.490672395,9.284121462,2.157363892,2.10647583,2.089004517,2.071304321,54.73333333,0.473333333,0,,8.944680039,225,,,,,0,8.305173655,,,,8.338403573,9.13185264,,,,,,
54.75,9.094236215,4.493719547,24.33619454,912.0357422,8.452695345,8.491350556,9.277000765,2.157363892,2.10647583,2.089004517,2.071380615,54.75,0.475,0,,8.889638303,224,,,,,0,8.248097434,,,,8.286752645,9.072402853,,,,,,
54.76666667,9.090506326,3.319509239,24.33329336,912.0357422,8.447948214,8.491350556,9.2834433,2.157440186,2.106704712,2.089157104,2.071304321,54.76666667,0.476666667,0,,8.939362203,224,,,,,0,8.296804091,,,,8.340206433,9.132299177,,,,,,
54.78333333,9.090506326,3.631147994,24.33619454,912.0357422,8.44218384,8.491011475,9.2834433,2.157363892,2.106552124,2.089080811,2.071380615,54.78333333,0.478333333,0,,8.925181079,225,,,,,0,8.276858593,,,,8.325686228,9.118118053,,,,,,
54.8,9.090845407,3.594048142,24.32168855,912.0357422,8.436419467,8.491350556,9.288190431,2.157440186,2.106628418,2.089080811,2.071228027,54.8,0.48,0,,8.927167552,224,,,,,0,8.272741612,,,,8.327672701,9.124512576,,,,,,
54.81666667,9.08372471,3.904759401,24.33619454,912.0187164,8.434724063,8.491350556,9.292259401,2.157363892,2.106552124,2.089157104,2.071380615,54.81666667,0.481666667,0,,8.905942005,224,,,,,0,8.256941358,,,,8.313567851,9.114476695,,,,,,
54.83333333,9.08372471,3.582918187,24.33329336,912.0357422,8.435402224,8.491350556,9.292598481,2.157363892,2.106552124,2.089080811,2.071304321,54.83333333,0.483333333,0,,8.920587032,225,,,,,0,8.272264547,,,,8.328212878,9.129460804,,,,,,
54.85,9.082707468,3.615380557,24.32168855,912.0357422,8.430316013,8.490672395,9.293276643,2.157363892,2.10647583,2.089157104,2.071304321,54.85,0.485,0,,8.918058105,224,,,,,0,8.26566665,,,,8.326023032,9.128627281,,,,,,
54.86666667,9.08372471,3.610743075,24.33619454,912.0357422,8.430655093,8.491011475,9.292937562,2.157440186,2.106628418,2.089157104,2.071380615,54.86666667,0.486666667,0,,8.919328493,224,,,,,0,8.266258877,,,,8.326615259,9.128541346,,,,,,
54.88333333,9.082707468,3.490168557,24.32458977,912.0187164,8.430316013,8.491350556,9.294293885,2.157363892,2.10647583,2.089004517,2.071228027,54.88333333,0.488333333,0,,8.923768544,225,,,,,0,8.271377089,,,,8.332411632,9.135354962,,,,,,
54.9,9.089150003,3.530978394,24.33184277,912.0357422,8.425907962,8.491350556,9.29192032,2.157287598,2.106552124,2.089004517,2.071380615,54.9,0.49,0,,8.92837315,224,,,,,0,8.26513111,,,,8.330573704,9.131143467,,,,,,
54.91666667,9.091184488,3.466053654,24.33474395,912.0868195,8.425568881,8.491689637,9.287512269,2.157363892,2.106628418,2.089157104,2.071304321,54.91666667,0.491666667,0,,8.933371919,224,,,,,0,8.267756313,,,,8.333877068,9.129699701,,,,,,
54.93333333,9.091184488,3.421533831,24.32458977,912.0357422,8.425229801,8.491350556,9.28785135,2.157287598,2.10647583,2.089080811,2.071380615,54.93333333,0.493333333,0,,8.935371123,225,,,,,0,8.269416436,,,,8.335537192,9.132037986,,,,,,
54.95,9.089828164,3.477183609,24.32313916,912.0187164,8.425568881,8.491350556,9.287512269,2.157363892,2.10647583,2.088928223,2.071304321,54.95,0.495,0,,8.931476521,224,,,,,0,8.267217238,,,,8.332998913,9.129160627,,,,,,
54.96666667,9.089489084,3.405766394,24.33474395,912.0357422,8.419126346,8.491350556,9.288190431,2.157363892,2.106628418,2.089080811,2.071380615,54.96666667,0.496666667,0,,8.934421449,224,,,,,0,8.264058711,,,,8.336282921,9.133122796,,,,,,
54.98333333,9.090167245,3.407621387,24.33039218,911.9846649,8.420143589,8.491011475,9.288190431,2.157287598,2.10647583,2.089080811,2.071304321,54.98333333,0.498333333,0,,8.935003277,225,,,,,0,8.264979621,,,,8.335847508,9.133026463,,,,,,
55,9.083385629,3.775837416,24.31878731,912.0357422,8.425229801,8.490672395,9.288190431,2.157363892,2.106552124,2.088928223,2.071304321,55,0.5,,,8.911420064,224,,,,,0,8.253264235,,,,8.318706829,9.116224866,,,,,,
55.01666667,9.083046548,3.323219224,24.33039218,912.0357422,8.419465427,8.491011475,9.287512269,2.157211304,2.10647583,2.088851929,2.071304321,55.01666667,0.501666667,1,,8.931725782,224,,,,,0,8.26814466,,,,8.339690709,9.136191503,,,,,,
55.03333333,9.076264932,3.346406632,24.34344743,912.0357422,8.425568881,8.490333314,9.288190431,2.157363892,2.106552124,2.089233398,2.071456909,55.03333333,0.503333333,1,,8.92392331,225,,,,,0,8.273227259,,,,8.337991691,9.135848809,,,,,,
55.05,9.076264932,3.771199934,24.32749098,912.0527679,8.42489072,8.490672395,9.283104219,2.157440186,2.106704712,2.089080811,2.071380615,55.05,0.505,1,,8.904536874,224,,,,,0,8.253162661,,,,8.318944336,9.111376161,,,,,,
55.06666667,9.075925852,3.606105594,24.34634856,912.0016907,8.425568881,8.490333314,9.288190431,2.157287598,2.106628418,2.089233398,2.071304321,55.06666667,0.506666667,1,,8.911770077,224,,,,,0,8.261413107,,,,8.32617754,9.124034657,,,,,,
55.08333333,9.075586771,3.665465357,24.33329336,912.0357422,8.434724063,8.490672395,9.2834433,2.157363892,2.106628418,2.089080811,2.071304321,55.08333333,0.508333333,1,,8.90869055,225,,,,,0,8.267827842,,,,8.323776173,9.116547079,,,,,,
55.1,9.075925852,3.634857979,24.32894158,912.0016907,8.435063144,8.489316071,9.2834433,2.157363892,2.106552124,2.089157104,2.071304321,55.1,0.51,1,,8.910410581,224,,,,,0,8.269547873,,,,8.323800801,9.117928029,,,,,,
55.11666667,9.075586771,3.573643224,24.3390957,911.9846649,8.442522921,8.490333314,9.28785135,2.157287598,2.106628418,2.089233398,2.071380615,55.11666667,0.511666667,1,,8.912887999,224,,,,,0,8.27982415,,,,8.327634542,9.125152579,,,,,,
55.13333333,9.079994821,3.57457072,24.34054628,912.0187164,8.446930972,8.488976991,9.28785135,2.157363892,2.106552124,2.089157104,2.071380615,55.13333333,0.513333333,1,,8.917257973,225,,,,,0,8.284194123,,,,8.326240142,9.125114502,,,,,,
55.15,9.079994821,3.568078246,24.33764512,911.9846649,8.447270052,8.489655152,9.282765138,2.157363892,2.106628418,2.089080811,2.071380615,55.15,0.515,1,,8.917545266,224,,,,,0,8.284820498,,,,8.327205597,9.120315583,,,,,,
55.16666667,9.07965574,3.593120646,24.3390957,912.0016907,8.447609133,8.489316071,9.283104219,2.157440186,2.106704712,2.088851929,2.071304321,55.16666667,0.516666667,1,,8.916070212,224,,,,,0,8.284023605,,,,8.325730543,9.119518691,,,,,,
55.18333333,9.080672983,3.511500972,24.34199685,912.0187164,8.447270052,8.488976991,9.282765138,2.157363892,2.10647583,2.089233398,2.071380615,55.18333333,0.518333333,1,,8.92081154,225,,,,,0,8.287408609,,,,8.329115548,9.122903695,,,,,,
55.2,9.084741952,3.485531076,24.34779912,912.0187164,8.447609133,8.488976991,9.283104219,2.157363892,2.10647583,2.089080811,2.071304321,55.2,0.52,1,,8.92607897,224,,,,,0,8.28894615,,,,8.330314008,9.124441236,,,,,,
55.21666667,9.08372471,3.462343668,24.33329336,912.0016907,8.447270052,8.489316071,9.2834433,2.157363892,2.106552124,2.089080811,2.071380615,55.21666667,0.521666667,1,,8.92607704,224,,,,,0,8.289622382,,,,8.331668401,9.125795629,,,,,,
55.23333333,9.085081033,3.536543372,24.33619454,912.0016907,8.447948214,8.489316071,9.283104219,2.157363892,2.106552124,2.089157104,2.071380615,55.23333333,0.523333333,1,,8.92406311,225,,,,,0,8.286930291,,,,8.328298149,9.122086296,,,,,,
55.25,9.091184488,3.38443398,24.34054628,911.9676392,8.447270052,8.489655152,9.282426058,2.157440186,2.106552124,2.089233398,2.071380615,55.25,0.525,1,,8.937103854,224,,,,,0,8.293189419,,,,8.335574519,9.128345424,,,,,,
55.26666667,9.090845407,3.390926454,24.344898,912.0187164,8.447609133,8.488976991,9.282765138,2.157211304,2.10647583,2.089004517,2.071456909,55.26666667,0.526666667,1,,8.936481001,224,,,,,0,8.293244728,,,,8.334612585,9.128400733,,,,,,
55.28333333,9.097966103,3.413186365,24.34344743,912.0357422,8.44184476,8.489994233,9.282765138,2.157363892,2.106628418,2.089157104,2.071304321,55.28333333,0.528333333,1,,8.942584404,225,,,,,0,8.28646306,,,,8.334612534,9.127383439,,,,,,
55.3,9.096948861,3.368666543,24.33329336,912.0016907,8.442522921,8.489316071,9.282765138,2.157363892,2.106628418,2.089080811,2.071380615,55.3,0.53,1,,8.943566504,224,,,,,0,8.289140564,,,,8.335933714,9.129382781,,,,,,
55.31666667,9.096948861,3.676595312,24.344898,911.9846649,8.447948214,8.48863791,9.282765138,2.157440186,2.106628418,2.089004517,2.071304321,55.31666667,0.531666667,1,,8.929580015,224,,,,,0,8.280579368,,,,8.321269063,9.115396292,,,,,,
55.33333333,9.101695992,3.681232794,24.344898,911.9846649,8.447270052,8.489316071,9.288190431,2.157287598,2.106552124,2.089080811,2.071228027,55.33333333,0.533333333,1,,8.934116035,225,,,,,0,8.279690095,,,,8.321736114,9.120610474,,,,,,
