Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: DO4 (mg/L),Latest: FlowV1 (V),Latest: FlowV2 (V),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
48.05,8.010747366,14.24634308,30.58151258,102.069125,8.21623033,7.976500214,3.14066141,2.116165161,2.094268799,0.962524414,2.087478638,48.05,0.805,1,,7.418990069,224,,,,,0,7.624473033,,,,7.384742916,2.548904113,,,,,,
48.06666667,8.011086447,14.25469055,30.58883336,102.0674063,8.214874007,7.976161133,3.139983248,2.116165161,2.094497681,0.962219238,2.087554932,48.06666667,0.806666667,1,,7.419034733,224,,,,,0,7.622822292,,,,7.384109418,2.547931534,,,,,,
48.08333333,8.011086447,14.25190806,30.57565612,102.069125,8.215552168,7.969718597,3.139305087,2.116241455,2.094573975,0.962371826,2.087631226,48.08333333,0.808333333,1,,7.419056132,225,,,,,0,7.623521853,,,,7.377688282,2.547274771,,,,,,
48.1,8.006000235,14.24912557,30.5595516,102.0656875,8.209109633,7.969379517,3.14066141,2.116241455,2.094421387,0.96244812,2.087631226,48.1,0.81,1,,7.413970317,224,,,,,0,7.617079715,,,,7.377349598,2.548631491,,,,,,
48.11666667,8.011086447,14.24819807,30.5610156,102.0639688,8.209448714,7.969379517,3.139644167,2.115936279,2.094421387,0.962524414,2.08770752,48.11666667,0.811666667,1,,7.419105541,224,,,,,0,7.617467808,,,,7.37739861,2.547663261,,,,,,
48.13333333,8.010747366,14.25376305,30.5419843,102.0725625,8.209109633,7.969379517,3.139983248,2.116165161,2.094116211,0.962219238,2.087554932,48.13333333,0.813333333,1,,7.41839892,225,,,,,0,7.616761187,,,,7.377031071,2.547634802,,,,,,
48.15,8.005661155,14.24634308,30.52880967,102.069125,8.209109633,7.969379517,3.139983248,2.116165161,2.094345093,0.962371826,2.087631226,48.15,0.815,1,,7.413526627,224,,,,,0,7.616975105,,,,7.377244989,2.547848721,,,,,,
48.16666667,8.005661155,14.24727058,30.52880967,102.06225,8.209787795,7.975822052,3.14066141,2.116241455,2.094192505,0.962295532,2.087478638,48.16666667,0.816666667,1,,7.413488076,224,,,,,0,7.617614717,,,,7.383648974,2.548488332,,,,,,
48.18333333,8.004982993,14.23614062,30.52441829,102.069125,8.209448714,7.975482971,3.139983248,2.116317749,2.094421387,0.96244812,2.087478638,48.18333333,0.818333333,1,,7.413241045,225,,,,,0,7.617706766,,,,7.383741023,2.5482413,,,,,,
48.2,8.003287589,14.23150314,30.51856325,102.069125,8.204701583,7.975482971,3.139644167,2.116165161,2.094268799,0.962142944,2.087631226,48.2,0.82,1,,7.411696435,224,,,,,0,7.613110429,,,,7.383891817,2.548053014,,,,,,
48.21666667,8.001592185,14.23706812,30.53612882,102.0674063,8.204362502,7.980230103,3.139644167,2.116165161,2.094421387,0.962142944,2.087631226,48.21666667,0.821666667,1,,7.409895602,224,,,,,0,7.612665919,,,,7.38853352,2.547947585,,,,,,
48.23333333,8.000914023,14.2407781,30.53905654,102.069125,8.204362502,7.980230103,3.139305087,2.116241455,2.094345093,0.96206665,2.087631226,48.23333333,0.823333333,1,,7.409084227,225,,,,,0,7.612532706,,,,7.388400306,2.54747529,,,,,,
48.25,8.000574943,14.25005306,30.55223173,102.0674063,8.19927629,7.980230103,3.138287844,2.116088867,2.094345093,0.961914063,2.087631226,48.25,0.825,1,,7.408454084,224,,,,,0,7.607155431,,,,7.388109244,2.546166985,,,,,,
48.26666667,8.001253104,14.2407781,30.5697998,102.0656875,8.192833755,7.980569183,3.138626925,2.116165161,2.094192505,0.961914063,2.087631226,48.26666667,0.826666667,1,,7.409643284,224,,,,,0,7.601223935,,,,7.388959363,2.547017105,,,,,,
48.28333333,8.004982993,14.23799561,30.58736919,102.0639688,8.196224563,7.985994476,3.138287844,2.116088867,2.094268799,0.96206665,2.087631226,48.28333333,0.828333333,1,,7.413614234,225,,,,,0,7.604855804,,,,7.394625718,2.546919085,,,,,,
48.3,8.004982993,14.23706812,30.58444087,102.06225,8.192833755,7.985655396,3.138287844,2.116317749,2.094345093,0.96206665,2.087554932,48.3,0.83,1,,7.413631858,224,,,,,0,7.60148262,,,,7.394304261,2.546936709,,,,,,
48.31666667,8.005322074,14.23706812,30.59469015,102.0605313,8.19927629,7.985655396,3.137948763,2.116165161,2.094345093,0.961914063,2.087631226,48.31666667,0.831666667,1,,7.414044068,224,,,,,0,7.607998284,,,,7.39437739,2.546670758,,,,,,
48.33333333,8.005322074,14.25005306,30.60493989,102.0674063,8.198598128,7.985655396,3.137609683,2.116088867,2.094421387,0.961990356,2.087554932,48.33333333,0.833333333,1,,7.413577936,225,,,,,0,7.606853991,,,,7.393911258,2.545865545,,,,,,
48.35,8.005322074,14.24541558,30.60493989,102.0639688,8.198259048,7.985655396,3.137270602,2.116241455,2.094345093,0.961837769,2.087554932,48.35,0.835,1,,7.413770511,224,,,,,0,7.606707485,,,,7.394103833,2.545719039,,,,,,
48.36666667,8.005661155,14.24727058,30.61372574,102.0656875,8.198937209,7.985655396,3.137270602,2.116241455,2.094345093,0.961914063,2.087554932,48.36666667,0.836666667,1,,7.414095204,224,,,,,0,7.607371259,,,,7.394089445,2.545704651,,,,,,
48.38333333,8.004304831,14.25005306,30.61811878,102.0656875,8.191816513,7.985655396,3.13659244,2.116317749,2.094268799,0.961761475,2.087478638,48.38333333,0.838333333,1,,7.412654661,225,,,,,0,7.600166342,,,,7.394005225,2.54494227,,,,,,
48.4,8.005661155,14.23985061,30.62251191,102.069125,8.192494674,7.985655396,3.136931521,2.116165161,2.094268799,0.961685181,2.087631226,48.4,0.84,1,,7.414465863,224,,,,,0,7.601299382,,,,7.394460104,2.545736229,,,,,,
48.41666667,8.000914023,14.24448809,30.62544071,102.06225,8.192155593,7.985316315,3.136931521,2.116241455,2.094497681,0.961761475,2.08770752,48.41666667,0.841666667,1,,7.409547053,224,,,,,0,7.600788623,,,,7.393949344,2.545564551,,,,,,
48.43333333,8.000574943,14.23243063,30.60933277,102.0605313,8.193172836,7.985655396,3.13659244,2.116241455,2.094192505,0.961837769,2.087631226,48.43333333,0.843333333,1,,7.409593883,225,,,,,0,7.602191776,,,,7.394674336,2.54561138,,,,,,
48.45,7.995827811,14.2407781,30.61079708,102.0605313,8.191816513,7.985316315,3.136931521,2.116241455,2.094497681,0.961532593,2.087478638,48.45,0.845,1,,7.40451057,224,,,,,0,7.600499271,,,,7.393999073,2.54561428,,,,,,
48.46666667,7.989724357,14.2417056,30.61226141,102.0674063,8.198598128,7.985316315,3.13659244,2.116394043,2.094573975,0.961761475,2.087478638,48.46666667,0.846666667,1,,7.398379038,224,,,,,0,7.60725281,,,,7.393970996,2.545247121,,,,,,
48.48333333,7.98260366,14.23521312,30.61079708,102.069125,8.19927629,7.985994476,3.136253359,2.116088867,2.094116211,0.961761475,2.087631226,48.48333333,0.848333333,1,,7.391517493,225,,,,,0,7.608190122,,,,7.394908309,2.545167192,,,,,,
48.5,7.982942741,14.23799561,30.60054709,102.0639688,8.198259048,7.985655396,3.13659244,2.116088867,2.094421387,0.961608887,2.087554932,48.5,0.85,1,,7.391667983,224,,,,,0,7.60698429,,,,7.394380638,2.545317683,,,,,,
48.51666667,7.978534691,14.22593816,30.59908284,102.0656875,8.198598128,7.980230103,3.136931521,2.116241455,2.094116211,0.961380005,2.087554932,48.51666667,0.851666667,1,,7.387750223,224,,,,,0,7.607813661,,,,7.389445635,2.546147053,,,,,,
48.53333333,7.978534691,14.23614062,30.60054709,102.0605313,8.204362502,7.980230103,3.136253359,2.116394043,2.094192505,0.961380005,2.087478638,48.53333333,0.853333333,1,,7.387336967,225,,,,,0,7.613164778,,,,7.389032379,2.545055636,,,,,,
48.55,7.972770317,14.23243063,30.59322594,102.0674063,8.209109633,7.980230103,3.136253359,2.116165161,2.094268799,0.961227417,2.087554932,48.55,0.855,1,,7.38167447,224,,,,,0,7.618013786,,,,7.389134255,2.545157512,,,,,,
48.56666667,7.972092156,14.23150314,30.58590502,102.06225,8.209109633,7.980569183,3.13659244,2.116088867,2.094345093,0.961303711,2.087478638,48.56666667,0.856666667,1,,7.380982614,224,,,,,0,7.618000091,,,,7.389459641,2.545482898,,,,,,
48.58333333,7.973109398,14.22222818,30.59029755,102.0639688,8.214874007,7.985655396,3.135914279,2.116317749,2.094345093,0.961303711,2.087631226,48.58333333,0.858333333,1,,7.382416406,225,,,,,0,7.624181015,,,,7.394962403,2.545221287,,,,,,
48.6,7.973109398,14.22686566,30.58444087,102.0674063,8.21623033,7.986333557,3.135575198,2.116165161,2.094192505,0.961380005,2.087554932,48.6,0.86,1,,7.382182032,224,,,,,0,7.625302965,,,,7.395406192,2.544647832,,,,,,
48.61666667,7.971753075,14.22501066,30.58151258,102.0656875,8.215213088,7.985655396,3.135575198,2.116241455,2.094345093,0.961303711,2.087554932,48.61666667,0.861666667,1,,7.380881872,224,,,,,0,7.624341885,,,,7.394784193,2.544703995,,,,,,
48.63333333,7.972092156,14.22872065,30.58590502,102.0639688,8.214874007,7.985655396,3.135914279,2.116165161,2.094268799,0.961151123,2.087554932,48.63333333,0.863333333,1,,7.381098185,225,,,,,0,7.623880036,,,,7.394661425,2.544920308,,,,,,
48.65,7.972431236,14.22222818,30.59615437,102.06225,8.214195845,7.985655396,3.135914279,2.116241455,2.094421387,0.961303711,2.087478638,48.65,0.865,1,,7.381779978,224,,,,,0,7.623544587,,,,7.395004138,2.545263021,,,,,,
48.66666667,7.971753075,14.22872065,30.59029755,102.0639688,8.214534926,7.980230103,3.135914279,2.116241455,2.094345093,0.961227417,2.087631226,48.66666667,0.866666667,1,,7.38079043,224,,,,,0,7.623572282,,,,7.389267458,2.544951634,,,,,,
48.68333333,7.967005944,14.22501066,30.59029755,102.06225,8.214534926,7.980569183,3.136253359,2.116165161,2.094268799,0.961151123,2.087478638,48.68333333,0.868333333,1,,7.376197386,225,,,,,0,7.623726369,,,,7.389760626,2.545444802,,,,,,
48.7,7.96564962,14.22130068,30.5976186,102.0639688,8.209109633,7.980569183,3.135914279,2.116317749,2.094421387,0.960998535,2.087478638,48.7,0.87,1,,7.375047312,224,,,,,0,7.618507325,,,,7.389966875,2.54531197,,,,,,
48.71666667,7.966666863,14.22779315,30.60054709,102.0674063,8.209109633,7.980230103,3.135914279,2.116241455,2.094421387,0.961151123,2.087554932,48.71666667,0.871666667,1,,7.375815792,224,,,,,0,7.618258563,,,,7.389379032,2.545063208,,,,,,
48.73333333,7.961580651,14.23057564,30.5976186,102.0674063,8.209109633,7.980230103,3.135575198,2.116165161,2.094192505,0.961151123,2.087554932,48.73333333,0.873333333,1,,7.370593158,225,,,,,0,7.618122141,,,,7.38924261,2.544587705,,,,,,
48.75,7.961580651,14.22408317,30.59176174,102.0708438,8.205040664,7.980230103,3.135236117,2.116165161,2.094345093,0.960998535,2.087478638,48.75,0.875,1,,7.370821052,224,,,,,0,7.614281065,,,,7.389470503,2.544476518,,,,,,
48.76666667,7.961919732,14.22130068,30.59322594,102.0639688,8.197580886,7.980569183,3.135575198,2.116241455,2.094345093,0.961151123,2.087554932,48.76666667,0.876666667,1,,7.371286129,224,,,,,0,7.606947284,,,,7.389935581,2.544941595,,,,,,
48.78333333,7.96124157,14.22130068,30.59029755,102.0674063,8.192155593,7.980569183,3.135236117,2.116165161,2.094345093,0.960998535,2.087478638,48.78333333,0.878333333,1,,7.3705871,225,,,,,0,7.601501123,,,,7.389914713,2.544581647,,,,,,
48.8,7.961919732,14.23150314,30.58736919,102.0656875,8.192494674,7.980569183,3.135236117,2.116241455,2.094268799,0.960845947,2.087631226,48.8,0.88,1,,7.370820635,224,,,,,0,7.601395577,,,,7.389470087,2.54413702,,,,,,
48.81666667,7.956494439,14.22779315,30.58736919,102.0639688,8.187069381,7.980230103,3.134897036,2.116317749,2.094421387,0.960998535,2.087554932,48.81666667,0.881666667,1,,7.365549435,224,,,,,0,7.596124377,,,,7.389285098,2.543952032,,,,,,
48.83333333,7.957511681,14.22593816,30.59615437,102.0656875,8.187747543,7.985994476,3.134897036,2.116165161,2.094192505,0.960998535,2.087478638,48.83333333,0.883333333,1,,7.366706347,225,,,,,0,7.596942209,,,,7.395189142,2.544091702,,,,,,
48.85,7.95683352,14.22408317,30.59029755,102.0674063,8.187747543,7.985316315,3.134897036,2.116241455,2.094345093,0.961151123,2.087631226,48.85,0.885,1,,7.366063484,224,,,,,0,7.596977507,,,,7.394546279,2.544127001,,,,,,
48.86666667,7.957850762,14.23150314,30.58736919,102.0656875,8.187408462,7.985316315,3.134218875,2.116088867,2.094497681,0.961074829,2.087554932,48.86666667,0.886666667,1,,7.366751665,224,,,,,0,7.596309365,,,,7.394217218,2.543119778,,,,,,
48.88333333,7.9571726,14.23243063,30.57565612,102.0674063,8.187408462,7.985655396,3.134218875,2.116317749,2.094268799,0.960998535,2.087554932,48.88333333,0.888333333,1,,7.365951385,225,,,,,0,7.596187247,,,,7.39443418,2.542997659,,,,,,
48.9,7.9571726,14.22964815,30.58151258,102.0674063,8.187408462,7.990741608,3.135236117,2.116394043,2.094497681,0.961227417,2.087554932,48.9,0.89,1,,7.366108769,224,,,,,0,7.596344631,,,,7.399677776,2.544172285,,,,,,
48.91666667,7.951747308,14.22872065,30.57565612,102.0674063,8.192833755,7.990741608,3.124724612,2.116317749,2.094116211,0.961074829,2.087631226,48.91666667,0.891666667,1,,7.360680207,224,,,,,0,7.601766654,,,,7.399674507,2.533657511,,,,,,
48.93333333,7.952086388,14.22408317,30.5668717,102.0674063,8.192833755,7.989724365,3.130828066,2.116165161,2.094421387,0.960922241,2.087554932,48.93333333,0.893333333,1,,7.361149226,225,,,,,0,7.601896593,,,,7.398787203,2.539890904,,,,,,
48.95,7.952425469,14.22408317,30.57419203,102.0639688,8.19927629,7.991080688,3.131845309,2.116241455,2.094421387,0.960998535,2.087554932,48.95,0.895,1,,7.361540563,224,,,,,0,7.608391384,,,,7.400195782,2.540960403,,,,,,
48.96666667,7.952425469,14.22779315,30.57126387,102.0656875,8.197919967,7.990741608,3.134218875,2.116317749,2.094421387,0.960998535,2.087478638,48.96666667,0.896666667,1,,7.361365541,224,,,,,0,7.606860039,,,,7.39968168,2.543158947,,,,,,
48.98333333,7.9571726,14.22686566,30.56394363,102.0639688,8.204701583,7.984638153,3.155241885,2.116088867,2.094345093,0.961532593,2.087478638,48.98333333,0.898333333,1,,7.366098927,225,,,,,0,7.613627909,,,,7.393564479,2.564168211,,,,,,
49,7.956494439,14.22964815,30.5610156,102.0656875,8.209448714,7.985316315,3.143034976,2.116394043,2.094192505,0.962677002,2.087478638,49,0.9,1,,7.365284241,224,,,,,0,7.618238516,,,,7.394106117,2.551824778,,,,,,
49.01666667,7.95683352,14.23335813,30.5610156,102.0656875,8.209448714,7.985655396,3.095224581,2.116241455,2.094268799,0.963821411,2.087554932,49.01666667,0.901666667,1,,7.36546918,224,,,,,0,7.618084374,,,,7.394291056,2.503860242,,,,,,
49.03333333,7.9571726,14.23799561,30.55808761,102.0674063,8.21623033,7.985316315,3.112517703,2.116317749,2.094497681,0.958938599,2.087631226,49.03333333,0.903333333,1,,7.365594645,225,,,,,0,7.624652375,,,,7.393738359,2.520939747,,,,,,
49.05,7.9571726,14.2407781,30.5595516,102.0674063,8.215891249,7.985316315,3.147782107,2.116165161,2.094497681,0.960235596,2.087631226,49.05,0.905,1,,7.365489507,224,,,,,0,7.624208155,,,,7.393633221,2.556099013,,,,,,
49.06666667,7.96124157,14.23521312,30.55369569,102.069125,8.215552168,7.985316315,3.137270602,2.116394043,2.094421387,0.959854126,2.087631226,49.06666667,0.906666667,1,,7.369747815,224,,,,,0,7.624058414,,,,7.39382256,2.545776847,,,,,,
49.08333333,7.96124157,14.2417056,30.55369569,102.069125,8.214534926,7.985655396,3.134897036,2.116088867,2.094192505,0.960617065,2.087631226,49.08333333,0.908333333,1,,7.369478044,225,,,,,0,7.6227714,,,,7.393891869,2.54313351,,,,,,
49.1,7.966327782,14.24634308,30.54930385,102.069125,8.209109633,7.984977234,3.1196384,2.116394043,2.094345093,0.960769653,2.087554932,49.1,0.91,1,,7.374340118,224,,,,,0,7.617121969,,,,7.39298957,2.527650735,,,,,,
49.11666667,7.96564962,14.24263309,30.55369569,102.069125,8.209448714,7.985655396,3.138966006,2.116317749,2.094192505,0.960464478,2.087478638,49.11666667,0.911666667,1,,7.373847555,224,,,,,0,7.617646649,,,,7.39385333,2.547163941,,,,,,
49.13333333,7.965988701,14.2417056,30.54052041,102.0708438,8.209787795,7.985655396,3.134218875,2.116165161,2.094421387,0.960617065,2.087631226,49.13333333,0.913333333,1,,7.374130846,225,,,,,0,7.617929939,,,,7.39379754,2.542361019,,,,,,
49.15,7.965988701,14.24912557,30.53759267,102.076,8.209448714,7.985655396,3.116247592,2.116012573,2.094345093,0.960693359,2.087554932,49.15,0.915,1,,7.373801501,224,,,,,0,7.617261514,,,,7.393468196,2.524060392,,,,,,
49.16666667,7.966327782,14.23706812,30.53612882,102.069125,8.209448714,7.980230103,3.122690127,2.116012573,2.094268799,0.960617065,2.087631226,49.16666667,0.916666667,1,,7.374631199,224,,,,,0,7.617752131,,,,7.38853352,2.530993544,,,,,,
49.18333333,7.965988701,14.23706812,30.53759267,102.0725625,8.209448714,7.980230103,3.092172854,2.116317749,2.094268799,0.961074829,2.087478638,49.18333333,0.918333333,1,,7.374302603,225,,,,,0,7.617762616,,,,7.388544005,2.500486756,,,,,,
49.2,7.966327782,14.23985061,30.5317373,102.069125,8.209109633,7.980230103,3.167448794,2.116317749,2.094421387,0.95993042,2.087478638,49.2,0.92,1,,7.374484091,224,,,,,0,7.617265942,,,,7.388386411,2.575605103,,,,,,
49.21666667,7.966327782,14.23150314,30.53759267,102.0742813,8.209109633,7.980569183,3.147103945,2.116165161,2.094421387,0.960693359,2.087478638,49.21666667,0.921666667,1,,7.374872962,224,,,,,0,7.617654814,,,,7.389114364,2.555649126,,,,,,
49.23333333,7.966327782,14.23428563,30.54052041,102.0742813,8.209448714,7.980908264,3.138966006,2.116317749,2.094268799,0.960769653,2.087554932,49.23333333,0.923333333,1,,7.374778286,225,,,,,0,7.617899218,,,,7.389358768,2.54741651,,,,,,
49.25,7.966327782,14.22964815,30.53320113,102.0708438,8.209448714,7.980230103,3.136253359,2.116317749,2.094345093,0.960845947,2.08770752,49.25,0.925,1,,7.374918613,224,,,,,0,7.618039545,,,,7.388820934,2.544844191,,,,,,
49.26666667,7.966327782,14.23521312,30.54344819,102.0777188,8.209448714,7.980230103,3.13252347,2.116241455,2.094345093,0.960693359,2.087631226,49.26666667,0.926666667,1,,7.374760701,224,,,,,0,7.617881633,,,,7.388663021,2.540956389,,,,,,
49.28333333,7.965988701,14.24448809,30.53905654,102.0742813,8.214534926,7.980569183,3.135236117,2.116088867,2.094268799,0.960693359,2.087478638,49.28333333,0.928333333,1,,7.374004722,225,,,,,0,7.622550947,,,,7.388585204,2.543252138,,,,,,
49.3,7.966327782,14.24356059,30.54783992,102.0777188,8.209109633,7.980230103,3.133540713,2.116317749,2.094421387,0.960693359,2.087478638,49.3,0.93,1,,7.374445259,224,,,,,0,7.61722711,,,,7.388347579,2.54165819,,,,,,
49.31666667,7.960224328,14.2417056,30.546376,102.0811563,8.209448714,7.97514389,3.131506228,2.116317749,2.094421387,0.960769653,2.087631226,49.31666667,0.931666667,1,,7.368408407,224,,,,,0,7.617632793,,,,7.383327969,2.539690307,,,,,,
49.33333333,7.960563408,14.24912557,30.54491209,102.0845938,8.214874007,7.975482971,3.130488986,2.116317749,2.094192505,0.960617065,2.087478638,49.33333333,0.933333333,1,,7.368428662,225,,,,,0,7.62273926,,,,7.383348225,2.538354239,,,,,,
49.35,7.95683352,14.24356059,30.53905654,102.082875,8.214534926,7.975822052,3.131506228,2.116394043,2.094268799,0.960617065,2.087631226,49.35,0.935,1,,7.364888086,224,,,,,0,7.622589493,,,,7.383876619,2.539560795,,,,,,
49.36666667,7.956494439,14.25561804,30.52880967,102.1052188,8.215552168,7.97480481,3.131167147,2.116317749,2.094268799,0.960617065,2.087554932,49.36666667,0.936666667,1,,7.363974407,224,,,,,0,7.623032136,,,,7.382284778,2.538647115,,,,,,
49.38333333,7.95683352,14.24727058,30.53320113,102.096625,8.215213088,7.97514389,3.130488986,2.116394043,2.094573975,0.960617065,2.087554932,49.38333333,0.938333333,1,,7.364691932,225,,,,,0,7.6230715,,,,7.383002302,2.538347398,,,,,,
49.4,7.95683352,14.31034032,30.53466497,102.1052188,8.209109633,7.97514389,3.131506228,2.116317749,2.094497681,0.960617065,2.087554932,49.4,0.94,1,,7.362081183,224,,,,,0,7.614357297,,,,7.380391554,2.536753892,,,,,,
49.41666667,7.956155358,14.34373019,30.53759267,102.110375,8.209109633,7.97514389,3.125741854,2.116165161,2.094421387,0.960464478,2.087554932,49.41666667,0.941666667,1,,7.360036433,224,,,,,0,7.612990708,,,,7.379024965,2.529622929,,,,,,
49.43333333,7.950390984,14.35393265,30.56394363,102.0949063,8.209448714,7.975482971,3.13252347,2.116394043,2.094268799,0.960540771,2.087554932,49.43333333,0.943333333,1,,7.354038147,225,,,,,0,7.613095876,,,,7.379130134,2.536170633,,,,,,
49.45,7.951069146,14.37712006,30.54930385,102.0811563,8.209109633,7.975822052,3.11997748,2.116241455,2.094116211,0.960693359,2.087554932,49.45,0.945,1,,7.35364722,224,,,,,0,7.611687707,,,,7.378400126,2.522555554,,,,,,
49.46666667,7.951069146,14.33352773,30.55223173,102.0777188,8.209109633,7.975482971,3.125741854,2.116394043,2.094421387,0.960235596,2.087478638,49.46666667,0.946666667,1,,7.355479732,224,,,,,0,7.61352022,,,,7.379893558,2.530152441,,,,,,
49.48333333,7.944626611,14.26118302,30.5419843,102.0777188,8.209448714,7.980230103,3.113874026,2.116317749,2.094421387,0.960693359,2.087478638,49.48333333,0.948333333,1,,7.351969811,225,,,,,0,7.616791914,,,,7.387573302,2.521217226,,,,,,
49.5,7.944965692,14.264893,30.53027348,102.0742813,8.209448714,7.979891022,3.129471743,2.116165161,2.094192505,0.96031189,2.087478638,49.5,0.95,1,,7.352070666,224,,,,,0,7.616553689,,,,7.386995996,2.536576718,,,,,,
49.51666667,7.943270288,14.27231298,30.53320113,102.0777188,8.205040664,7.980569183,3.128793582,2.116241455,2.094497681,0.960235596,2.087631226,49.51666667,0.951666667,1,,7.350087894,224,,,,,0,7.61185827,,,,7.387386789,2.535611187,,,,,,
49.53333333,7.93987948,14.24819807,30.52441829,102.0794375,8.204023421,7.97480481,3.12404645,2.116317749,2.094497681,0.959701538,2.087631226,49.53333333,0.953333333,1,,7.347636349,225,,,,,0,7.611780291,,,,7.382561679,2.53180332,,,,,,
49.55,7.934115106,14.25840053,30.53027348,102.0811563,8.205379744,7.975482971,3.091833773,2.116165161,2.094497681,0.960693359,2.087554932,49.55,0.955,1,,7.341489929,224,,,,,0,7.612754567,,,,7.382857794,2.499208596,,,,,,
49.56666667,7.933776025,14.24634308,30.51563578,102.0777188,8.204023421,7.97514389,3.074879733,2.116470337,2.094573975,0.964660645,2.087631226,49.56666667,0.956666667,1,,7.341546976,224,,,,,0,7.611794372,,,,7.382914841,2.482650683,,,,,,
49.58333333,7.933776025,14.25376305,30.51270835,102.0845938,8.204701583,7.975822052,3.12404645,2.116241455,2.094497681,0.960388184,2.087783813,49.58333333,0.958333333,1,,7.341217496,225,,,,,0,7.612143053,,,,7.383263522,2.531487921,,,,,,
49.6,7.934115106,14.26118302,30.50685359,102.0777188,8.204362502,7.980230103,3.096580905,2.116394043,2.094497681,0.961685181,2.087478638,49.6,0.96,1,,7.341206023,224,,,,,0,7.611453419,,,,7.38732102,2.503671822,,,,,,
49.61666667,7.939540399,14.25469055,30.49368092,102.0794375,8.204023421,7.980230103,3.14506946,2.116165161,2.094497681,0.95954895,2.087631226,49.61666667,0.961666667,1,,7.346806521,224,,,,,0,7.611289543,,,,7.387496224,2.552335582,,,,,,
49.63333333,7.939540399,14.25469055,30.47611848,102.0949063,8.198259048,7.980230103,3.116925753,2.116470337,2.094421387,0.95916748,2.087478638,49.63333333,0.963333333,1,,7.346680093,225,,,,,0,7.605398741,,,,7.387369796,2.524065447,,,,,,
49.65,7.93987948,14.264893,30.47172807,102.0914688,8.197580886,7.980230103,3.093868258,2.116088867,2.094345093,0.963745117,2.087631226,49.65,0.965,1,,7.346563194,224,,,,,0,7.6042646,,,,7.386913817,2.500551972,,,,,,
49.66666667,7.943270288,14.25840053,30.44538731,102.0845938,8.198259048,7.97480481,3.113534945,2.116241455,2.094345093,0.959243774,2.087554932,49.66666667,0.966666667,1,,7.350034005,224,,,,,0,7.605022765,,,,7.381568527,2.520298663,,,,,,
49.68333333,7.943270288,14.25932803,30.44246074,102.0845938,8.198598128,7.97514389,3.120655642,2.116394043,2.094497681,0.960006714,2.087631226,49.68333333,0.968333333,1,,7.349974278,225,,,,,0,7.605302119,,,,7.381847881,2.527359632,,,,,,
49.7,7.951069146,14.25932803,30.43807095,102.0811563,8.198598128,7.97514389,3.131845309,2.116241455,2.094421387,0.95954895,2.087478638,49.7,0.97,1,,7.357741421,224,,,,,0,7.605270404,,,,7.381816166,2.538517584,,,,,,
49.71666667,7.950390984,14.25932803,30.4278284,102.0794375,8.196902725,7.969040436,3.130828066,2.116088867,2.094345093,0.95916748,2.087631226,49.71666667,0.971666667,1,,7.356989221,224,,,,,0,7.603500961,,,,7.375638672,2.537426303,,,,,,
49.73333333,7.955816277,14.26303801,30.43514446,102.0794375,8.204023421,7.968701355,3.124385531,2.116241455,2.094497681,0.95993042,2.087478638,49.73333333,0.973333333,1,,7.362313027,225,,,,,0,7.610520171,,,,7.375198105,2.530882281,,,,,,
49.75,7.955477196,14.25005306,30.42197572,102.0794375,8.204701583,7.969379517,3.122690127,2.116165161,2.094192505,0.960006714,2.087554932,49.75,0.975,1,,7.362419106,224,,,,,0,7.611643493,,,,7.376321427,2.529632037,,,,,,
49.76666667,7.950051904,14.25098056,30.42636522,102.0794375,8.204023421,7.969040436,3.135914279,2.116394043,2.094345093,0.959625244,2.087554932,49.76666667,0.976666667,1,,7.356986945,224,,,,,0,7.610958462,,,,7.375975477,2.54284932,,,,,,
49.78333333,7.956155358,14.24541558,30.4366077,102.076,8.204362502,7.964632385,3.138626925,2.116241455,2.094497681,0.957641602,2.087478638,49.78333333,0.978333333,1,,7.363395964,225,,,,,0,7.611603108,,,,7.371872991,2.545867531,,,,,,
49.8,7.956155358,14.23892311,30.43221801,102.0725625,8.204023421,7.964293304,3.134897036,2.116317749,2.094497681,0.960235596,2.087554932,49.8,0.98,1,,7.363634437,224,,,,,0,7.6115025,,,,7.371772383,2.542376115,,,,,,
